Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.5554  2.1981    -9.0957 -2.2751
      1  -7.2994  1.2774    -6.9936 -5.6410
      2  -6.2868  0.8094    -7.3568 -5.5468
      3  -5.7394  0.6495    -6.4275 -5.3097
      4  -6.0231  0.6422    -6.6161 -5.7981
      5  -6.0612  0.4844    -6.5759 -5.8627
      6  -6.0790  0.3805    -6.5669 -5.9012
      7  -6.0874  0.3132    -6.5606 -5.9250
      8  -6.0923  0.2704    -6.5556 -5.9483
      9  -6.0952  0.2433    -6.5515 -5.9724
     10  -6.0955  0.2274    -6.5481 -5.9807
     11  -6.0958  0.2164    -6.5450 -5.9939
     12  -6.0953  0.2097    -6.5426 -5.9980
     13  -6.0949  0.2042    -6.5401 -6.0054
     14  -6.0952  0.1989    -6.5377 -6.0227
     15  -6.0946  0.1956    -6.5359 -6.0255
     16  -6.0941  0.1922    -6.5340 -6.0316
     17  -6.0938  0.1887    -6.5321 -6.0411
     18  -6.0933  0.1863    -6.5307 -6.0433
     19  -6.0934  0.1828    -6.5290 -6.0561

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0067  0.1899
      1   0.1019  0.0587     0.0070  0.1899
      2   0.1008  0.0592     0.0056  0.1898
      3   0.0999  0.0595     0.0045  0.1896
      4   0.0958  0.0601     0.0028  0.1888
      5   0.0999  0.0583     0.0078  0.1893
      6   0.1027  0.0571     0.0115  0.1896
      7   0.1046  0.0562     0.0144  0.1898
      8   0.1065  0.0554     0.0166  0.1901
      9   0.1082  0.0547     0.0186  0.1903
     10   0.1090  0.0543     0.0199  0.1904
     11   0.1100  0.0538     0.0213  0.1905
     12   0.1104  0.0536     0.0221  0.1905
     13   0.1110  0.0533     0.0230  0.1906
     14   0.1119  0.0529     0.0240  0.1907
     15   0.1123  0.0527     0.0246  0.1908
     16   0.1127  0.0525     0.0254  0.1908
     17   0.1132  0.0523     0.0262  0.1909
     18   0.1135  0.0521     0.0266  0.1909
     19   0.1141  0.0519     0.0275  0.1910

