trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  496 280.00  0.00 800.00 17.20  1
  1  754 420.00  0.00 800.00 260.00  0
  2  679 380.00  0.00 800.00 52.00  0
  3  695 390.00  0.00 800.00 21.50  0
  4  764 430.00  0.00 800.00 10.80  1
  5  783 440.00  0.00 800.00 12.90  1
  6  713 400.00  0.00 800.00 21.50  0
  7  676 380.00  0.00 800.00 17.20  1
  8  713 410.00  0.00 800.00 26.00  1
  9 1421 790.00  0.00 800.00 520.00  0
 10  858 480.00  0.00 800.00 26.00  0
 11  822 460.00  0.00 800.00 26.00  0
 12  695 390.00  0.00 800.00 21.50  0
 13  731 410.00  0.00 800.00 21.50  0
 14  693 390.00  0.00 800.00 12.90  1
 15  749 420.00  0.00 800.00 21.50  0
 16  749 410.00  0.00 800.00 17.20  1
 17  731 410.00  0.00 800.00 21.50  0
 18  749 400.00  0.00 800.00 26.00  0
 19  749 420.00  0.00 800.00 26.00  0
