Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7459  2.0942    -9.1151 -2.6478
      1  -4.2179  1.2506    -6.1954 -2.4947
      2  -3.1846  0.7790    -4.2023 -2.3881
      3  -3.6048  0.5830    -4.3343 -3.1738
      4  -3.3212  0.5067    -3.8552 -3.0252
      5  -3.1692  0.4878    -3.6140 -2.9229
      6  -3.2032  0.3627    -3.6115 -3.1680
      7  -3.2152  0.3035    -3.6260 -3.1762
      8  -3.2124  0.2377    -3.6208 -3.1783
      9  -3.2565  0.6617    -3.7856 -3.0861
     10  -3.2046  0.5053    -3.5661 -3.1238
     11  -3.1833  0.3674    -3.4924 -3.1585
     12  -3.1723  0.2697    -3.4375 -3.1652
     13  -3.1767  0.2036    -3.4271 -3.1722
     14  -3.1669  0.1525    -3.4196 -3.1724
     15  -3.1795  0.1948    -3.4432 -3.1745
     16  -3.1760  0.1455    -3.4268 -3.1748
     17  -3.1742  0.1128    -3.4260 -3.1749
     18  -3.1728  0.0909    -3.4250 -3.1751
     19  -3.1718  0.0768    -3.4242 -3.1752

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1010  0.0591     0.0057  0.1898
      1   0.1011  0.0589     0.0061  0.1897
      2   0.1005  0.0591     0.0057  0.1896
      3   0.1019  0.0587     0.0069  0.1898
      4   0.1027  0.0585     0.0074  0.1900
      5   0.1022  0.0586     0.0073  0.1899
      6   0.1130  0.0556     0.0150  0.1915
      7   0.1193  0.0541     0.0207  0.1926
      8   0.1233  0.0522     0.0269  0.1930
      9   0.0633  0.0439     0.0010  0.1443
     10   0.0705  0.0432     0.0058  0.1492
     11   0.0723  0.0424     0.0097  0.1500
     12   0.0736  0.0419     0.0125  0.1505
     13   0.0780  0.0412     0.0165  0.1534
     14   0.0825  0.0406     0.0210  0.1564
     15   0.0710  0.0364     0.0165  0.1362
     16   0.0715  0.0361     0.0177  0.1364
     17   0.0719  0.0359     0.0186  0.1366
     18   0.0723  0.0357     0.0197  0.1368
     19   0.0727  0.0356     0.0207  0.1369

