Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3373  2.3199    -9.0736 -1.8628
      1  -3.2986  1.2153    -5.1686 -1.6543
      2  -2.3869  0.8031    -3.4097 -1.5192
      3  -2.8248  0.6122    -3.5347 -2.3849
      4  -3.1053  0.5514    -3.6790 -2.8404
      5  -3.2534  0.5428    -3.9037 -3.0119
      6  -3.1670  0.3696    -3.4271 -2.9992
      7  -3.1285  0.3641    -3.4179 -2.9429
      8  -3.0434  0.4413    -3.4108 -2.8908
      9  -3.0251  0.3443    -3.4048 -2.9027
     10  -2.9986  0.2885    -3.3981 -2.9004
     11  -3.1204  0.2695    -3.4132 -2.9538
     12  -3.1368  0.2006    -3.4136 -3.0033
     13  -3.0784  0.2679    -3.4094 -2.9292
     14  -3.0894  0.2112    -3.4099 -2.9407
     15  -3.1091  0.1699    -3.4113 -2.9589
     16  -3.1153  0.1406    -3.4116 -2.9684
     17  -3.1236  0.1187    -3.4121 -2.9836
     18  -3.1410  0.0922    -3.4132 -3.0443
     19  -3.1331  0.0958    -3.4125 -3.0101

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0588     0.0064  0.1898
      1   0.1011  0.0589     0.0060  0.1897
      2   0.1011  0.0587     0.0065  0.1896
      3   0.1020  0.0586     0.0071  0.1898
      4   0.1017  0.0590     0.0064  0.1899
      5   0.0995  0.0590     0.0058  0.1893
      6   0.1122  0.0556     0.0143  0.1913
      7   0.1087  0.0552     0.0147  0.1903
      8   0.0834  0.0499     0.0091  0.1739
      9   0.0873  0.0492     0.0135  0.1756
     10   0.0891  0.0488     0.0158  0.1767
     11   0.1030  0.0517     0.0191  0.1857
     12   0.1089  0.0496     0.0265  0.1868
     13   0.0835  0.0453     0.0176  0.1674
     14   0.0874  0.0445     0.0223  0.1693
     15   0.0923  0.0441     0.0264  0.1720
     16   0.0945  0.0435     0.0292  0.1730
     17   0.0970  0.0430     0.0317  0.1741
     18   0.1005  0.0427     0.0349  0.1761
     19   0.1035  0.0432     0.0364  0.1787

