Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.4796  2.7803    -8.9838 -0.3740
      1  -4.3887  2.8114    -8.9719 -0.3161
      2  -4.2377  2.8556    -8.9508 -0.2498
      3  -4.0168  2.9045    -8.9165 -0.1958
      4  -3.7537  2.9392    -8.8689 -0.1574
      5  -3.4891  2.9493    -8.8118 -0.1324
      6  -5.4109  2.6001    -9.1209 -0.6696
      7  -5.6323  2.5186    -9.1442 -0.7621
      8  -5.8092  2.4367    -9.1606 -0.8726
      9  -4.5724  2.2488    -8.3345 -0.4684
     10  -5.1974  1.7919    -8.3733 -1.9169
     11  -4.5876  1.5929    -7.2173 -1.5293
     12  -4.9583  1.3025    -7.1902 -3.0880
     13  -4.5337  1.2065    -6.4015 -2.7463
     14  -4.5288  1.0864    -6.2014 -2.9922
     15  -4.1771  1.0677    -5.7006 -2.5702
     16  -4.4299  0.8730    -5.7683 -3.3282
     17  -4.1988  0.8421    -5.4275 -3.1404
     18  -4.3872  0.7379    -5.5101 -3.5147
     19  -4.2676  0.6763    -5.2784 -3.4589

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0006  0.0020     0.0000  0.0020
      1   0.0010  0.0026     0.0000  0.0045
      2   0.0017  0.0032     0.0000  0.0058
      3   0.0026  0.0038     0.0000  0.0065
      4   0.0038  0.0041     0.0000  0.0069
      5   0.0050  0.0041     0.0000  0.0077
      6   0.0038  0.0036     0.0000  0.0065
      7   0.0049  0.0034     0.0000  0.0066
      8   0.0058  0.0029     0.0000  0.0067
      9   0.0057  0.0030     0.0000  0.0067
     10   0.0061  0.0027     0.0000  0.0067
     11   0.0063  0.0026     0.0000  0.0068
     12   0.0065  0.0024     0.0001  0.0068
     13   0.0066  0.0024     0.0001  0.0068
     14   0.0069  0.0020     0.0001  0.0069
     15   0.0069  0.0020     0.0001  0.0069
     16   0.0070  0.0020     0.0002  0.0069
     17   0.0071  0.0020     0.0002  0.0069
     18   0.0071  0.0020     0.0002  0.0072
     19   0.0073  0.0021     0.0003  0.0085

