Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.4826  1.5779    -4.9114 -0.2661
      1  -1.3115  1.0729    -2.6124 -0.1446
      2  -0.6788  0.9184    -1.4547 -0.0780
      3  -0.3940  0.8314    -0.9101 -0.0499
      4  -0.4932  0.7215    -0.9520 -0.2539
      5  -0.3576  0.7192    -0.7219 -0.1438
      6  -0.3404  0.5514    -0.6998 -0.2778
      7  -0.2990  0.4093    -0.5307 -0.2774
      8  -0.2841  0.2912    -0.5290 -0.2776
      9  -0.2835  0.2154    -0.5287 -0.2834
     10  -0.2806  0.1579    -0.5284 -0.2842
     11  -0.2791  0.1176    -0.5282 -0.2846
     12  -0.2784  0.0897    -0.5281 -0.2850
     13  -0.2781  0.0709    -0.5279 -0.2853
     14  -0.3371  0.1905    -0.7500 -0.2886
     15  -0.3304  0.1543    -0.7419 -0.2884
     16  -0.3253  0.1313    -0.7350 -0.2882
     17  -0.3229  0.1183    -0.7315 -0.2881
     18  -0.3230  0.1124    -0.7316 -0.2884
     19  -0.3214  0.1075    -0.7289 -0.2883

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1005  0.0594     0.0043  0.1897
      1   0.1010  0.0592     0.0049  0.1898
      2   0.1013  0.0590     0.0055  0.1898
      3   0.1037  0.0582     0.0081  0.1902
      4   0.1053  0.0578     0.0098  0.1904
      5   0.1064  0.0575     0.0108  0.1906
      6   0.1145  0.0551     0.0170  0.1917
      7   0.1222  0.0520     0.0261  0.1927
      8   0.1233  0.0511     0.0294  0.1927
      9   0.1278  0.0487     0.0371  0.1932
     10   0.1286  0.0480     0.0398  0.1932
     11   0.1292  0.0475     0.0416  0.1933
     12   0.1297  0.0470     0.0431  0.1933
     13   0.1301  0.0467     0.0443  0.1933
     14   0.0776  0.0404     0.0203  0.1534
     15   0.0788  0.0400     0.0221  0.1540
     16   0.0800  0.0396     0.0237  0.1547
     17   0.0806  0.0394     0.0247  0.1550
     18   0.0812  0.0393     0.0256  0.1554
     19   0.0817  0.0391     0.0266  0.1556

