Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.4826  1.5779    -4.9114 -0.2661
      1  -1.2018  1.0672    -2.3721 -0.1320
      2  -0.5862  0.9895    -1.2999 -0.0654
      3  -0.3293  0.9948    -0.7956 -0.0376
      4  -0.4499  0.9795    -0.9599 -0.1477
      5  -0.3505  0.7493    -0.5945 -0.1377
      6  -0.3299  0.5727    -0.5354 -0.2773
      7  -0.2993  0.4084    -0.5312 -0.2775
      8  -0.2842  0.2912    -0.5291 -0.2777
      9  -0.2768  0.2091    -0.5281 -0.2778
     10  -0.2728  0.1525    -0.5272 -0.2780
     11  -0.2679  0.1127    -0.5237 -0.2781
     12  -0.2678  0.0869    -0.5237 -0.2788
     13  -0.2683  0.0689    -0.5237 -0.2798
     14  -0.2730  0.0478    -0.5239 -0.2846
     15  -0.2919  0.1370    -0.6181 -0.2847
     16  -0.2784  0.0993    -0.5289 -0.2841
     17  -0.2781  0.0779    -0.5288 -0.2846
     18  -0.2783  0.0634    -0.5288 -0.2851
     19  -0.2785  0.0541    -0.5287 -0.2855

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1005  0.0594     0.0043  0.1897
      1   0.1004  0.0594     0.0040  0.1897
      2   0.1003  0.0594     0.0036  0.1896
      3   0.1022  0.0591     0.0041  0.1900
      4   0.1004  0.0599     0.0034  0.1899
      5   0.1110  0.0569     0.0117  0.1914
      6   0.1195  0.0539     0.0196  0.1925
      7   0.1219  0.0521     0.0261  0.1926
      8   0.1233  0.0510     0.0299  0.1927
      9   0.1240  0.0504     0.0320  0.1928
     10   0.1247  0.0498     0.0340  0.1928
     11   0.1283  0.0481     0.0391  0.1932
     12   0.1287  0.0477     0.0405  0.1932
     13   0.1293  0.0473     0.0423  0.1933
     14   0.1339  0.0451     0.0497  0.1938
     15   0.0849  0.0411     0.0243  0.1607
     16   0.0897  0.0409     0.0280  0.1642
     17   0.0901  0.0407     0.0288  0.1643
     18   0.0908  0.0405     0.0300  0.1646
     19   0.0914  0.0402     0.0310  0.1648

