trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  502 280.00  0.00 800.00 260.00  0
  1  745 420.00  0.00 800.00  8.60  0
  2  652 370.00  0.00 800.00  3.00  0
  3  597 340.00  0.00 800.00  2.00  0
  4  758 430.00  0.00 800.00  1.00  1
  5  615 350.00  0.00 800.00  2.00  0
  6  740 420.00  0.00 800.00  1.00  1
  7  740 410.00  0.00 800.00  2.00  0
  8  740 420.00  0.00 800.00  2.00  0
  9  740 440.00  0.00 800.00  2.00  0
 10  740 420.00  0.00 800.00  2.00  0
 11  615 350.00  0.00 800.00  2.00  0
 12  740 400.00  0.00 800.00  0.71  1
 13  740 420.00  0.00 800.00  0.71  1
 14  758 430.00  0.00 800.00  1.00  1
 15  848 480.00  0.00 800.00  1.00  1
 16  615 350.00  0.00 800.00  2.00  0
 17  615 340.00  0.00 800.00  1.00  1
 18  615 370.00  0.00 800.00  1.00  1
 19  615 370.00  0.00 800.00  1.00  1
