trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1186 660.00  0.00 800.00 260.00  0
  1  661 370.00  0.00 800.00 52.00  0
  2  654 370.00  0.00 800.00  6.44  1
  3  605 340.00  0.00 800.00 21.50  0
  4  656 370.00  0.00 800.00 10.80  0
  5  744 420.00  0.00 800.00  6.44  1
  6  744 440.00  0.00 800.00  4.30  1
  7  744 420.00  0.00 800.00  4.30  1
  8  674 380.00  0.00 800.00 10.80  0
  9  744 410.00  0.00 800.00  8.60  0
 10  744 410.00  0.00 800.00  4.30  1
 11  744 410.00  0.00 800.00  8.60  0
 12  744 410.00  0.00 800.00  8.60  0
 13  744 420.00  0.00 800.00  4.30  1
 14  744 400.00  0.00 800.00  4.30  1
 15  744 410.00  0.00 800.00  8.60  0
 16  744 420.00  0.00 800.00  8.60  0
 17  744 440.00  0.00 800.00  8.60  0
 18  744 420.00  0.00 800.00  4.30  1
 19  744 440.00  0.00 800.00  4.30  0
