Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.0237  2.4972    -9.0419 -1.2608
      1  -2.9789  1.3750    -5.1327 -1.0477
      2  -1.8196  0.8490    -2.8864 -0.8940
      3  -2.3102  0.6519    -3.0415 -1.8550
      4  -2.5924  0.5897    -3.1673 -2.2978
      5  -2.4169  0.5378    -2.8466 -2.1755
      6  -2.4323  0.4203    -2.8375 -2.3807
      7  -2.6922  0.7800    -3.5995 -2.3874
      8  -2.5697  0.8145    -3.2705 -2.3049
      9  -2.4765  0.6813    -2.8832 -2.2905
     10  -2.7291  1.1033    -4.8662 -2.2065
     11  -2.6136  0.8434    -3.1899 -2.2678
     12  -2.7005  0.8545    -3.3688 -2.3836
     13  -2.7111  0.7377    -3.2265 -2.4197
     14  -2.6542  0.5541    -3.0135 -2.4258
     15  -2.6320  0.8190    -3.1400 -2.3764
     16  -2.5880  0.6220    -3.0076 -2.3867
     17  -2.5256  0.6278    -2.8973 -2.3782
     18  -2.4710  0.5378    -2.8716 -2.3769
     19  -2.4318  0.4330    -2.8346 -2.3772

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0069  0.1899
      1   0.1020  0.0587     0.0070  0.1899
      2   0.1023  0.0587     0.0072  0.1900
      3   0.1013  0.0586     0.0068  0.1897
      4   0.1008  0.0589     0.0062  0.1896
      5   0.1029  0.0584     0.0076  0.1900
      6   0.1127  0.0560     0.0138  0.1915
      7   0.0561  0.0416     0.0007  0.1347
      8   0.0544  0.0397     0.0001  0.1283
      9   0.0624  0.0412     0.0023  0.1376
     10   0.0322  0.0247     0.0000  0.0749
     11   0.0357  0.0242     0.0001  0.0772
     12   0.0352  0.0243     0.0001  0.0770
     13   0.0389  0.0254     0.0005  0.0824
     14   0.0418  0.0249     0.0038  0.0845
     15   0.0290  0.0180     0.0001  0.0585
     16   0.0308  0.0175     0.0020  0.0595
     17   0.0311  0.0178     0.0020  0.0604
     18   0.0336  0.0184     0.0037  0.0640
     19   0.0362  0.0187     0.0063  0.0669

