Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.0237  2.4972    -9.0419 -1.2608
      1  -2.8534  1.3117    -4.8900 -1.0308
      2  -3.8627  0.7982    -4.9824 -2.9589
      3  -3.3148  0.5840    -3.9519 -2.9040
      4  -3.0466  0.5301    -3.5804 -2.7114
      5  -2.8812  0.5407    -3.3299 -2.4838
      6  -2.9304  0.3798    -3.3226 -2.9017
      7  -2.9017  0.2881    -3.1589 -2.9020
      8  -2.8041  0.7266    -3.2288 -2.1968
      9  -2.8577  0.5629    -3.1681 -2.6399
     10  -2.8178  0.4753    -3.1537 -2.6297
     11  -2.7725  0.4269    -3.1461 -2.5641
     12  -2.6612  0.4572    -3.1054 -2.4017
     13  -2.6180  0.3954    -2.9848 -2.3847
     14  -2.6449  0.2822    -2.9860 -2.5920
     15  -2.6498  0.2077    -2.9813 -2.6422
     16  -2.6376  0.1625    -2.8964 -2.6424
     17  -2.6434  0.1218    -2.8967 -2.6476
     18  -2.6351  0.1135    -2.8906 -2.6457
     19  -2.6373  0.0838    -2.8905 -2.6480

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0069  0.1899
      1   0.1020  0.0587     0.0070  0.1899
      2   0.1016  0.0588     0.0065  0.1898
      3   0.1026  0.0588     0.0069  0.1901
      4   0.1019  0.0589     0.0066  0.1899
      5   0.1011  0.0601     0.0053  0.1901
      6   0.1127  0.0562     0.0136  0.1916
      7   0.1206  0.0533     0.0213  0.1926
      8   0.0505  0.0381     0.0008  0.1219
      9   0.0583  0.0385     0.0037  0.1293
     10   0.0623  0.0393     0.0061  0.1350
     11   0.0625  0.0388     0.0072  0.1347
     12   0.0521  0.0327     0.0049  0.1102
     13   0.0555  0.0339     0.0059  0.1159
     14   0.0601  0.0331     0.0109  0.1190
     15   0.0618  0.0325     0.0145  0.1200
     16   0.0652  0.0327     0.0166  0.1234
     17   0.0682  0.0323     0.0207  0.1258
     18   0.0701  0.0331     0.0210  0.1292
     19   0.0713  0.0327     0.0230  0.1299

