Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3797  1.7530    -9.1798 -3.8685
      1  -4.9871  1.0057    -6.5098 -3.7421
      2  -4.3371  0.7019    -5.2549 -3.6705
      3  -3.9306  0.5824    -4.5527 -3.4906
      4  -3.6558  0.6308    -4.1889 -3.1739
      5  -3.3458  1.0403    -4.3318 -1.6498
      6  -2.8641  1.5171    -6.1052 -0.6296
      7  -3.1337  1.1859    -5.1402 -1.6369
      8  -2.8508  1.6375    -7.0339 -0.8573
      9  -2.6669  1.3422    -5.2441 -0.9326
     10  -2.7854  1.0981    -4.2030 -1.5660
     11  -2.8555  0.9032    -3.9274 -1.9611
     12  -2.8981  0.7465    -3.8531 -2.1992
     13  -2.7841  0.6529    -3.6056 -2.1628
     14  -2.6386  0.6505    -3.3969 -2.0334
     15  -2.6774  0.5402    -3.3920 -2.1842
     16  -2.7155  0.4602    -3.3965 -2.3167
     17  -2.6367  0.4109    -3.2631 -2.2587
     18  -2.5862  0.3591    -3.1449 -2.2329
     19  -2.4807  0.3878    -3.0703 -2.1377

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1009  0.0592     0.0051  0.1897
      1   0.1006  0.0593     0.0048  0.1897
      2   0.1008  0.0590     0.0054  0.1896
      3   0.1006  0.0591     0.0051  0.1896
      4   0.0937  0.0600     0.0026  0.1881
      5   0.0459  0.0442     0.0001  0.1373
      6   0.0136  0.0130     0.0000  0.0362
      7   0.0170  0.0143     0.0000  0.0413
      8   0.0087  0.0070     0.0000  0.0190
      9   0.0097  0.0067     0.0000  0.0194
     10   0.0110  0.0070     0.0001  0.0206
     11   0.0122  0.0072     0.0001  0.0224
     12   0.0132  0.0073     0.0004  0.0239
     13   0.0141  0.0075     0.0006  0.0252
     14   0.0139  0.0074     0.0006  0.0248
     15   0.0149  0.0075     0.0009  0.0258
     16   0.0157  0.0076     0.0012  0.0266
     17   0.0166  0.0078     0.0015  0.0274
     18   0.0175  0.0080     0.0019  0.0288
     19   0.0163  0.0076     0.0015  0.0269

