Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6108  2.7305    -9.0001 -0.4838
      1  -2.3158  1.4690    -4.6063 -0.2506
      2  -1.1389  0.9183    -2.3319 -0.1298
      3  -1.6475  0.6939    -2.3745 -1.0851
      4  -2.0547  0.6425    -2.6374 -1.7035
      5  -2.2353  0.6585    -3.0017 -1.9714
      6  -2.7151  1.1161    -4.9648 -2.0937
      7  -2.4336  0.8009    -3.3607 -2.0577
      8  -2.3012  0.8288    -3.0377 -1.9099
      9  -2.2009  0.7156    -2.6328 -1.8869
     10  -2.1900  0.5510    -2.6095 -2.0320
     11  -2.1435  0.4291    -2.4990 -2.0331
     12  -2.1207  0.3216    -2.3746 -2.0482
     13  -2.1245  0.2411    -2.3741 -2.1183
     14  -2.2061  0.4902    -2.6099 -2.1169
     15  -2.4238  0.8946    -3.1180 -2.0998
     16  -2.3469  0.6754    -2.8006 -2.1160
     17  -2.3767  0.6032    -2.8050 -2.1380
     18  -2.3390  0.4543    -2.6621 -2.1402
     19  -2.3343  0.3520    -2.6376 -2.1518

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0067  0.1898
      1   0.1016  0.0587     0.0068  0.1898
      2   0.1022  0.0586     0.0074  0.1899
      3   0.1023  0.0587     0.0072  0.1900
      4   0.1000  0.0596     0.0051  0.1897
      5   0.0993  0.0607     0.0040  0.1899
      6   0.0379  0.0358     0.0001  0.1086
      7   0.0475  0.0375     0.0007  0.1193
      8   0.0466  0.0362     0.0003  0.1149
      9   0.0534  0.0386     0.0016  0.1254
     10   0.0588  0.0384     0.0048  0.1296
     11   0.0648  0.0386     0.0085  0.1353
     12   0.0685  0.0381     0.0123  0.1378
     13   0.0725  0.0375     0.0168  0.1407
     14   0.0430  0.0236     0.0059  0.0825
     15   0.0260  0.0171     0.0001  0.0540
     16   0.0279  0.0167     0.0013  0.0550
     17   0.0300  0.0175     0.0021  0.0592
     18   0.0316  0.0172     0.0042  0.0603
     19   0.0331  0.0171     0.0067  0.0614

