trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0    1  10.00  0.00 800.00  0.71  1
  1  663 370.00  0.00 800.00 156.00  0
  2  693 390.00  0.00 800.00 12.90  0
  3  742 420.00  0.00 800.00  3.00  0
  4  687 390.00  0.00 800.00  2.00  1
  5  652 370.00  0.00 800.00  3.00  1
  6  742 420.00  0.00 800.00  3.00  1
  7  742 420.00  0.00 800.00  2.00  1
  8  743 420.00  0.00 800.00  4.30  1
  9  691 390.00  0.00 800.00  8.60  1
 10  784 440.00  0.00 800.00 17.20  1
 11    0  10.00  0.00 800.00  0.43  1
 12  787 440.00  0.00 800.00 52.00  0
 13  785 440.00  0.00 800.00 21.50  0
 14  784 440.00  0.00 800.00 17.20  0
 15  819 460.00  0.00 800.00 12.90  0
 16  601 340.00  0.00 800.00  8.60  1
 17  873 490.00  0.00 800.00 12.90  0
 18  601 350.00  0.00 800.00  6.44  1
 19  819 460.00  0.00 800.00 12.90  0
