trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  549 310.00  0.00 800.00 12.90  0
  1  652 370.00  0.00 800.00  3.00  1
  2  707 400.00  0.00 800.00  4.30  1
  3  654 370.00  0.00 800.00  6.44  1
  4  655 370.00  0.00 800.00  8.60  1
  5  639 360.00  0.00 800.00 12.90  0
  6  744 420.00  0.00 800.00  6.44  1
  7  763 430.00  0.00 800.00  8.60  0
  8  744 430.00  0.00 800.00  4.30  1
  9  637 360.00  0.00 800.00  8.60  1
 10  674 380.00  0.00 800.00 10.80  0
 11  745 420.00  0.00 800.00  8.60  1
 12  692 390.00  0.00 800.00 10.80  0
 13  692 390.00  0.00 800.00  8.60  1
 14  692 370.00  0.00 800.00  8.60  1
 15  763 430.00  0.00 800.00  8.60  1
 16  692 390.00  0.00 800.00 12.90  0
 17  763 430.00  0.00 800.00  6.44  1
 18  763 420.00  0.00 800.00 10.80  0
 19  763 420.00  0.00 800.00 10.80  0
