Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1132  2.4482    -9.0511 -1.4262
      1  -3.0660  1.3279    -5.1388 -1.2060
      2  -4.1050  0.7962    -5.2361 -3.2080
      3  -3.5719  0.5784    -4.2668 -3.1177
      4  -3.2911  0.5198    -3.8290 -2.9502
      5  -3.1328  0.5127    -3.5982 -2.7676
      6  -2.8542  0.8885    -3.5516 -1.5996
      7  -2.9932  0.6442    -3.4959 -2.5695
      8  -3.1577  0.6975    -3.6727 -2.7893
      9  -3.2063  0.5939    -3.6670 -2.9522
     10  -3.1717  0.9268    -4.1406 -2.6650
     11  -3.1040  0.7009    -3.6257 -2.7301
     12  -3.0191  0.7334    -3.5129 -2.6261
     13  -3.0124  0.5611    -3.4225 -2.7660
     14  -2.9538  0.4986    -3.3861 -2.7344
     15  -2.9535  0.3798    -3.3776 -2.8598
     16  -2.9225  0.3086    -3.3125 -2.8520
     17  -2.9060  0.2419    -3.2120 -2.8610
     18  -2.9365  0.3001    -3.3426 -2.9042
     19  -2.9153  0.2413    -3.2570 -2.9041

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1026  0.0584     0.0078  0.1899
      1   0.1025  0.0584     0.0076  0.1899
      2   0.1021  0.0584     0.0074  0.1898
      3   0.1021  0.0583     0.0078  0.1898
      4   0.1016  0.0585     0.0073  0.1897
      5   0.0999  0.0587     0.0064  0.1893
      6   0.0460  0.0403     0.0001  0.1266
      7   0.0557  0.0414     0.0019  0.1362
      8   0.0484  0.0356     0.0006  0.1148
      9   0.0547  0.0376     0.0025  0.1242
     10   0.0315  0.0230     0.0001  0.0713
     11   0.0338  0.0225     0.0004  0.0728
     12   0.0325  0.0225     0.0001  0.0718
     13   0.0353  0.0222     0.0024  0.0740
     14   0.0384  0.0238     0.0034  0.0800
     15   0.0409  0.0235     0.0070  0.0817
     16   0.0444  0.0242     0.0083  0.0862
     17   0.0472  0.0244     0.0101  0.0889
     18   0.0407  0.0207     0.0084  0.0754
     19   0.0434  0.0211     0.0099  0.0788

