trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  757 430.00  0.00 800.00  0.71  1
  1  663 370.00  0.00 800.00 156.00  0
  2  745 420.00  0.00 800.00  8.60  0
  3  742 420.00  0.00 800.00  3.00  0
  4  687 390.00  0.00 800.00  2.00  1
  5  652 370.00  0.00 800.00  3.00  1
  6  617 350.00  0.00 800.00  4.30  1
  7  742 420.00  0.00 800.00  3.00  1
  8  743 420.00  0.00 800.00  4.30  1
  9  745 420.00  0.00 800.00  8.60  0
 10  726 410.00  0.00 800.00  6.44  0
 11  690 390.00  0.00 800.00  6.44  0
 12  707 400.00  0.00 800.00  4.30  1
 13  708 400.00  0.00 800.00  6.44  0
 14  689 390.00  0.00 800.00  4.30  1
 15  708 380.00  0.00 800.00  8.60  0
 16  653 370.00  0.00 800.00  4.30  1
 17  708 380.00  0.00 800.00  4.30  1
 18  708 390.00  0.00 800.00  4.30  1
 19  690 390.00  0.00 800.00  6.44  0
