Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6279  2.7224    -9.0020 -0.5082
      1  -2.3137  1.4524    -4.5803 -0.2665
      2  -1.1583  0.9182    -2.3417 -0.1385
      3  -1.7949  0.6931    -2.5098 -1.3332
      4  -1.5081  0.6306    -2.0087 -1.1781
      5  -1.6620  0.6075    -2.0934 -1.4328
      6  -1.6010  0.4556    -1.8489 -1.4272
      7  -1.6099  0.3428    -1.8481 -1.5924
      8  -1.5966  0.2458    -1.8452 -1.5927
      9  -1.5903  0.1795    -1.8437 -1.5930
     10  -1.5941  0.1321    -1.8437 -1.5982
     11  -1.5876  0.0956    -1.8385 -1.5981
     12  -1.5867  0.0711    -1.8382 -1.5982
     13  -1.5862  0.0549    -1.8380 -1.5982
     14  -1.5879  0.0392    -1.8380 -1.5998
     15  -1.5881  0.0303    -1.8380 -1.6001
     16  -1.5882  0.0245    -1.8380 -1.6003
     17  -1.5878  0.0186    -1.8376 -1.6003
     18  -1.5964  0.0608    -1.8460 -1.6006
     19  -1.5901  0.0392    -1.8399 -1.6003

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1023  0.0585     0.0075  0.1899
      1   0.1027  0.0584     0.0077  0.1900
      2   0.1033  0.0581     0.0085  0.1900
      3   0.1016  0.0588     0.0067  0.1898
      4   0.1025  0.0586     0.0075  0.1900
      5   0.1033  0.0584     0.0076  0.1901
      6   0.1128  0.0556     0.0148  0.1915
      7   0.1206  0.0526     0.0240  0.1924
      8   0.1224  0.0512     0.0291  0.1926
      9   0.1234  0.0504     0.0319  0.1926
     10   0.1273  0.0483     0.0387  0.1930
     11   0.1321  0.0460     0.0464  0.1936
     12   0.1324  0.0457     0.0477  0.1936
     13   0.1327  0.0454     0.0486  0.1936
     14   0.1359  0.0438     0.0543  0.1939
     15   0.1366  0.0432     0.0562  0.1940
     16   0.1375  0.0426     0.0582  0.1941
     17   0.1380  0.0422     0.0596  0.1941
     18   0.0961  0.0404     0.0348  0.1692
     19   0.0994  0.0398     0.0382  0.1710

