trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  321 180.00  0.00 800.00 156.00  0
  1  744 420.00  0.00 800.00  6.44  1
  2  695 390.00  0.00 800.00 21.50  0
  3  693 390.00  0.00 800.00 12.90  0
  4  745 420.00  0.00 800.00  8.60  1
  5  764 430.00  0.00 800.00 10.80  0
  6  727 410.00  0.00 800.00  8.60  0
  7  745 420.00  0.00 800.00  8.60  1
  8  727 390.00  0.00 800.00 10.80  0
  9  656 370.00  0.00 800.00 10.80  0
 10  582 330.00  0.00 800.00  6.44  1
 11  618 350.00  0.00 800.00  6.44  1
 12  763 430.00  0.00 800.00  8.60  0
 13  781 440.00  0.00 800.00  8.60  0
 14  690 390.00  0.00 800.00  6.44  1
 15  692 390.00  0.00 800.00 10.80  0
 16  708 400.00  0.00 800.00  6.44  1
 17  692 410.00  0.00 800.00 12.90  0
 18  763 430.00  0.00 800.00  8.60  0
 19  763 410.00  0.00 800.00 10.80  0
