Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6191  2.7268    -9.0011 -0.4939
      1  -2.3066  1.4575    -4.5809 -0.2549
      2  -3.4582  0.8602    -4.6924 -2.4425
      3  -3.9900  0.6342    -4.7400 -3.4471
      4  -4.2747  0.5582    -4.9174 -3.9599
      5  -4.4266  0.5361    -5.0016 -4.2195
      6  -4.2353  0.3564    -4.6561 -4.0936
      7  -4.2037  0.2513    -4.4739 -4.0929
      8  -4.2207  0.1860    -4.4739 -4.2230
      9  -4.2209  0.1427    -4.4734 -4.2240
     10  -4.2181  0.1051    -4.4721 -4.2242
     11  -4.2170  0.0833    -4.4713 -4.2243
     12  -4.2778  0.2046    -4.6970 -4.2265
     13  -4.2792  0.1707    -4.6959 -4.2286
     14  -4.2798  0.1499    -4.6950 -4.2298
     15  -4.2717  0.1307    -4.6850 -4.2295
     16  -4.2721  0.1233    -4.6848 -4.2300
     17  -4.2730  0.1187    -4.6849 -4.2309
     18  -4.2733  0.1163    -4.6847 -4.2312
     19  -4.2734  0.1149    -4.6846 -4.2314

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0070  0.1899
      1   0.1022  0.0586     0.0073  0.1899
      2   0.1018  0.0588     0.0066  0.1899
      3   0.1022  0.0587     0.0069  0.1900
      4   0.1031  0.0586     0.0070  0.1902
      5   0.1046  0.0583     0.0074  0.1904
      6   0.1087  0.0567     0.0122  0.1909
      7   0.1167  0.0539     0.0207  0.1920
      8   0.1238  0.0509     0.0297  0.1928
      9   0.1247  0.0502     0.0324  0.1928
     10   0.1256  0.0494     0.0353  0.1929
     11   0.1261  0.0489     0.0369  0.1929
     12   0.0709  0.0394     0.0154  0.1447
     13   0.0721  0.0390     0.0172  0.1454
     14   0.0729  0.0387     0.0186  0.1459
     15   0.0749  0.0384     0.0212  0.1474
     16   0.0753  0.0383     0.0218  0.1476
     17   0.0761  0.0381     0.0228  0.1481
     18   0.0765  0.0380     0.0234  0.1483
     19   0.0767  0.0379     0.0238  0.1484

