Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3009  2.3406    -9.0699 -1.7915
      1  -3.2613  1.2338    -5.1646 -1.5832
      2  -4.2480  0.7596    -5.2558 -3.4630
      3  -3.8278  0.5622    -4.4774 -3.4184
      4  -4.0951  0.4753    -4.6411 -3.8014
      5  -4.2566  0.4630    -4.7369 -4.0665
      6  -4.2076  0.3330    -4.4783 -4.0670
      7  -4.2260  0.2501    -4.4777 -4.2220
      8  -4.2199  0.1805    -4.4747 -4.2225
      9  -4.2175  0.1352    -4.4732 -4.2228
     10  -4.2162  0.1053    -4.4722 -4.2231
     11  -4.2210  0.0786    -4.4723 -4.2274
     12  -4.2156  0.0550    -4.4671 -4.2273
     13  -4.2152  0.0436    -4.4667 -4.2273
     14  -4.2166  0.0317    -4.4668 -4.2286
     15  -4.2165  0.0266    -4.4667 -4.2286
     16  -4.2166  0.0235    -4.4666 -4.2287
     17  -4.2164  0.0208    -4.4665 -4.2287
     18  -4.2165  0.0194    -4.4665 -4.2287
     19  -4.2167  0.0170    -4.4665 -4.2290

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0588     0.0065  0.1898
      1   0.1014  0.0589     0.0062  0.1898
      2   0.1010  0.0591     0.0056  0.1898
      3   0.1025  0.0586     0.0072  0.1900
      4   0.1025  0.0582     0.0079  0.1898
      5   0.1027  0.0589     0.0072  0.1902
      6   0.1132  0.0558     0.0150  0.1916
      7   0.1212  0.0528     0.0233  0.1926
      8   0.1231  0.0513     0.0289  0.1927
      9   0.1241  0.0504     0.0320  0.1928
     10   0.1249  0.0497     0.0343  0.1928
     11   0.1288  0.0477     0.0407  0.1932
     12   0.1335  0.0455     0.0484  0.1937
     13   0.1340  0.0450     0.0499  0.1938
     14   0.1374  0.0433     0.0559  0.1942
     15   0.1375  0.0432     0.0562  0.1942
     16   0.1375  0.0432     0.0563  0.1942
     17   0.1377  0.0429     0.0570  0.1942
     18   0.1378  0.0429     0.0573  0.1942
     19   0.1405  0.0416     0.0617  0.1945

