Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.5778  1.3106    -3.3667 -0.1647
      1  -2.3504  1.0165    -3.7429 -1.6064
      2  -2.7813  0.9468    -4.2172 -2.2392
      3  -2.9556  0.8819    -4.3501 -2.5321
      4  -3.2352  0.9595    -4.9856 -2.7307
      5  -3.6518  1.1456    -6.1355 -2.9217
      6  -4.2086  1.3560    -7.3888 -3.0220
      7  -3.8664  1.0046    -5.5935 -3.0865
      8  -4.2031  1.1224    -6.4308 -3.2212
      9  -4.0578  0.8845    -5.3314 -3.3288
     10  -4.3616  1.0784    -6.2830 -3.3750
     11  -4.3365  0.8751    -5.6725 -3.5689
     12  -4.2432  0.7066    -5.2266 -3.6079
     13  -4.1763  0.5844    -4.9851 -3.6181
     14  -4.2538  0.5178    -5.0056 -3.7707
     15  -4.1975  0.4396    -4.8946 -3.7603
     16  -4.2585  0.3911    -4.9238 -3.9080
     17  -4.2128  0.3397    -4.7922 -3.8826
     18  -4.2678  0.3071    -4.8409 -3.9817
     19  -4.2236  0.2735    -4.7275 -3.9716

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0602     0.0001  0.1898
      1   0.0987  0.0610     0.0001  0.1896
      2   0.0941  0.0620     0.0001  0.1889
      3   0.0918  0.0619     0.0001  0.1884
      4   0.0729  0.0592     0.0001  0.1811
      5   0.0357  0.0355     0.0001  0.1073
      6   0.0157  0.0140     0.0000  0.0400
      7   0.0191  0.0150     0.0001  0.0447
      8   0.0136  0.0102     0.0000  0.0297
      9   0.0154  0.0103     0.0001  0.0317
     10   0.0111  0.0076     0.0000  0.0216
     11   0.0118  0.0073     0.0001  0.0222
     12   0.0129  0.0074     0.0002  0.0237
     13   0.0139  0.0074     0.0006  0.0248
     14   0.0147  0.0077     0.0008  0.0260
     15   0.0157  0.0078     0.0012  0.0269
     16   0.0165  0.0080     0.0014  0.0276
     17   0.0175  0.0082     0.0019  0.0294
     18   0.0183  0.0084     0.0022  0.0308
     19   0.0192  0.0086     0.0028  0.0321

