Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.6003  2.1736    -7.0816 -0.3801
      1  -5.2721  1.2708    -7.2820 -3.5590
      2  -4.3499  0.7822    -5.4901 -3.4706
      3  -3.8166  0.5858    -4.4807 -3.3736
      4  -3.5307  0.5498    -4.0565 -3.1789
      5  -3.7081  0.4613    -4.1666 -3.5047
      6  -3.6711  0.3563    -3.9493 -3.5084
      7  -3.6955  0.2546    -3.9489 -3.6943
      8  -3.6960  0.1873    -3.9481 -3.6969
      9  -3.6952  0.1426    -3.9477 -3.6977
     10  -3.6496  0.3531    -3.9511 -3.4700
     11  -3.6938  0.2962    -3.9528 -3.5934
     12  -3.7022  0.2304    -3.9519 -3.6957
     13  -3.6911  0.1695    -3.9450 -3.6957
     14  -3.6878  0.1253    -3.9433 -3.6960
     15  -3.6862  0.0957    -3.9424 -3.6961
     16  -3.6852  0.0758    -3.9416 -3.6963
     17  -3.6845  0.0629    -3.9409 -3.6964
     18  -3.6861  0.0516    -3.9409 -3.6980
     19  -3.6886  0.0396    -3.9410 -3.7006

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1009  0.0591     0.0057  0.1897
      1   0.1008  0.0591     0.0059  0.1897
      2   0.1017  0.0588     0.0065  0.1898
      3   0.1018  0.0589     0.0062  0.1899
      4   0.1016  0.0594     0.0053  0.1900
      5   0.1040  0.0586     0.0072  0.1904
      6   0.1135  0.0558     0.0140  0.1917
      7   0.1218  0.0524     0.0244  0.1926
      8   0.1237  0.0509     0.0299  0.1928
      9   0.1245  0.0503     0.0323  0.1928
     10   0.0677  0.0399     0.0100  0.1418
     11   0.0737  0.0415     0.0124  0.1500
     12   0.0789  0.0414     0.0160  0.1543
     13   0.0831  0.0405     0.0216  0.1568
     14   0.0841  0.0400     0.0238  0.1572
     15   0.0847  0.0397     0.0253  0.1574
     16   0.0854  0.0394     0.0270  0.1577
     17   0.0862  0.0391     0.0284  0.1581
     18   0.0871  0.0388     0.0298  0.1585
     19   0.0890  0.0384     0.0321  0.1597

