trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  240 140.00  0.00 800.00  6.44  0
  1  758 430.00  0.00 800.00  1.00  0
  2  776 440.00  0.00 800.00  1.00  0
  3  633 360.00  0.00 800.00  2.00  0
  4  794 450.00  0.00 800.00  1.00  0
  5  776 440.00  0.00 800.00  1.00  0
  6  525 300.00  0.00 800.00  2.00  0
  7  525 310.00  0.00 800.00  1.00  0
  8 1286 720.00  0.00 800.00 10.80  0
  9 1412 790.00  0.00 800.00 10.80  0
 10 1412 790.00  0.00 800.00  8.60  0
 11 1412 780.00  0.00 800.00  8.60  0
 12 1413 790.00  0.00 800.00 12.90  0
 13  777 440.00  0.00 800.00  2.00  0
 14  920 520.00  0.00 800.00  1.00  0
 15  902 510.00  0.00 800.00  1.00  0
 16  884 500.00  0.00 800.00  1.00  0
 17  866 490.00  0.00 800.00  1.00  0
 18  866 490.00  0.00 800.00  0.71  0
 19  848 480.00  0.00 800.00  1.00  0
