trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1367 760.00  0.00 800.00 520.00  0
  1  806 450.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  1
  3  822 460.00  0.00 800.00 26.00  0
  4  694 390.00  0.00 800.00 17.20  1
  5  785 440.00  0.00 800.00 21.50  1
  6  589 330.00  0.00 800.00 52.00  0
  7  714 400.00  0.00 800.00 26.00  0
  8  732 410.00  0.00 800.00 26.00  0
  9  677 380.00  0.00 800.00 21.50  0
 10  622 350.00  0.00 800.00 17.20  0
 11 1421 790.00  0.00 800.00 520.00  0
 12  637 360.00  0.00 800.00  8.60  1
 13  620 350.00  0.00 800.00 10.80  1
 14  621 350.00  0.00 800.00 12.90  1
 15  657 370.00  0.00 800.00 12.90  1
 16  658 370.00  0.00 800.00 17.20  1
 17  821 460.00  0.00 800.00 21.50  0
 18  767 430.00  0.00 800.00 21.50  0
 19  622 350.00  0.00 800.00 17.20  0
