Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.5775  2.1710    -7.0477 -0.3770
      1  -5.3834  1.2231    -7.3224 -3.7975
      2  -4.4759  0.7383    -5.5027 -3.7148
      3  -4.0667  0.5757    -4.7343 -3.6138
      4  -4.3555  0.4706    -4.8885 -4.1005
      5  -4.4992  0.4453    -4.9844 -4.3044
      6  -4.4589  0.3300    -4.7390 -4.3057
      7  -4.4529  0.2481    -4.7342 -4.3150
      8  -4.4481  0.1949    -4.7295 -4.3188
      9  -4.4624  1.0022    -5.6578 -3.2762
     10  -4.4917  0.7686    -5.1776 -3.9779
     11  -4.3369  1.3336    -7.2536 -2.0455
     12  -4.3163  1.0455    -5.7791 -3.1150
     13  -4.3016  0.8192    -5.1809 -3.5096
     14  -4.2933  0.6544    -5.0370 -3.6521
     15  -4.3409  0.5298    -5.0027 -3.8645
     16  -4.3784  0.4392    -4.9992 -3.9993
     17  -4.3452  0.3702    -4.9361 -3.9978
     18  -4.3151  0.3222    -4.8551 -3.9926
     19  -4.1781  0.4098    -4.7376 -3.7677

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1007  0.0591     0.0057  0.1897
      1   0.1002  0.0592     0.0057  0.1896
      2   0.1015  0.0589     0.0060  0.1898
      3   0.1022  0.0587     0.0066  0.1899
      4   0.1038  0.0585     0.0077  0.1902
      5   0.1031  0.0585     0.0078  0.1901
      6   0.1133  0.0554     0.0155  0.1915
      7   0.1164  0.0535     0.0218  0.1918
      8   0.1209  0.0516     0.0279  0.1923
      9   0.0257  0.0208     0.0000  0.0619
     10   0.0287  0.0206     0.0001  0.0644
     11   0.0124  0.0104     0.0000  0.0283
     12   0.0139  0.0101     0.0000  0.0294
     13   0.0148  0.0098     0.0001  0.0301
     14   0.0154  0.0095     0.0003  0.0304
     15   0.0167  0.0096     0.0008  0.0318
     16   0.0179  0.0097     0.0012  0.0330
     17   0.0191  0.0098     0.0017  0.0339
     18   0.0202  0.0099     0.0023  0.0349
     19   0.0158  0.0077     0.0012  0.0267

