Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.5742  1.3509    -3.2387 -0.1641
      1  -2.3497  1.1251    -4.0670 -1.5968
      2  -2.8141  1.1749    -5.5360 -2.1938
      3  -3.0550  1.2640    -6.4155 -2.4770
      4  -3.7729  1.7664    -8.2383 -2.6527
      5  -5.4790  2.1037    -9.0498 -2.6711
      6  -4.3189  1.5478    -7.7089 -2.5548
      7  -3.8289  1.2472    -6.3819 -2.5805
      8  -3.5551  1.0859    -5.4244 -2.5794
      9  -3.9787  1.3318    -7.0216 -2.4125
     10  -3.9117  1.0829    -5.7718 -2.8055
     11  -3.8712  0.8978    -5.2638 -2.9443
     12  -3.7253  0.7574    -4.7874 -2.9281
     13  -3.8378  0.6661    -4.8339 -3.1953
     14  -3.7515  0.5596    -4.5698 -3.1841
     15  -3.6564  0.4973    -4.3833 -3.1346
     16  -3.7269  0.4286    -4.4060 -3.2863
     17  -3.9001  0.5295    -4.6601 -3.4373
     18  -3.8515  0.4490    -4.4809 -3.4324
     19  -3.8860  0.3874    -4.4926 -3.4973

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0971  0.0609     0.0001  0.1893
      1   0.0952  0.0614     0.0001  0.1890
      2   0.0906  0.0622     0.0001  0.1880
      3   0.0879  0.0624     0.0001  0.1873
      4   0.0495  0.0516     0.0001  0.1579
      5   0.0089  0.0072     0.0000  0.0195
      6   0.0108  0.0088     0.0000  0.0246
      7   0.0129  0.0098     0.0000  0.0279
      8   0.0149  0.0106     0.0000  0.0318
      9   0.0101  0.0078     0.0000  0.0208
     10   0.0112  0.0075     0.0000  0.0217
     11   0.0118  0.0072     0.0001  0.0222
     12   0.0129  0.0075     0.0003  0.0242
     13   0.0138  0.0079     0.0005  0.0257
     14   0.0149  0.0081     0.0008  0.0268
     15   0.0158  0.0083     0.0010  0.0276
     16   0.0169  0.0086     0.0014  0.0299
     17   0.0138  0.0072     0.0007  0.0243
     18   0.0146  0.0073     0.0010  0.0253
     19   0.0155  0.0074     0.0013  0.0261

