trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1043 580.00  0.00 800.00 520.00  1
  1 1223 680.00  0.00 800.00 520.00  1
  2 1313 730.00  0.00 800.00 520.00  0
  3 1277 710.00  0.00 800.00 520.00  1
  4 1313 720.00  0.00 800.00 260.00  0
  5   16  10.00  0.00 800.00 260.00  1
  6   16  10.00  0.00 800.00 520.00  1
  7  989 550.00  0.00 800.00 520.00  1
  8 1151 640.00  0.00 800.00 520.00  0
  9   15  10.00  0.00 800.00 156.00  0
 10   13  10.00  0.00 800.00 52.00  1
 11   13  10.00  0.00 800.00 104.00  0
 12  716 400.00  0.00 800.00 104.00  0
 13  716 380.00  0.00 800.00 52.00  0
 14  716 420.00  0.00 800.00 52.00  1
 15  716 410.00  0.00 800.00 52.00  0
 16  716 390.00  0.00 800.00 156.00  0
 17  716 420.00  0.00 800.00 156.00  1
 18  716 390.00  0.00 800.00 156.00  1
 19  716 410.00  0.00 800.00 52.00  1
