Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.5944  2.1622    -7.0675 -0.3802
      1  -5.3869  1.1877    -7.2590 -3.8014
      2  -6.2986  0.7876    -7.3586 -5.5532
      3  -6.8307  0.6873    -7.6264 -6.4450
      4  -6.5111  0.7007    -7.0941 -6.1411
      5  -6.5876  0.5434    -7.0916 -6.5299
      6  -6.7495  0.9990    -8.0456 -6.1962
      7  -6.8785  0.9201    -8.2182 -6.5919
      8  -7.1188  1.4059    -9.0098 -4.3054
      9  -7.3241  1.8343    -7.5466 -2.6600
     10  -7.5904  1.4757    -7.1841 -4.6856
     11  -4.9601  2.7676    -9.0911 -0.5506
     12  -5.1069  2.7773    -9.1201 -0.5816
     13  -5.3328  2.7851    -9.1585 -0.6322
     14  -4.8801  2.7468    -9.0693 -0.5392
     15  -4.8350  2.7510    -9.0617 -0.5262
     16  -4.8762  2.7483    -9.0691 -0.5371
     17  -4.9174  2.7451    -9.0763 -0.5483
     18  -4.8773  2.7504    -9.0701 -0.5359
     19  -4.9172  2.7450    -9.0763 -0.5484

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0591     0.0058  0.1898
      1   0.1011  0.0591     0.0059  0.1898
      2   0.1009  0.0592     0.0058  0.1898
      3   0.0994  0.0599     0.0045  0.1896
      4   0.0958  0.0609     0.0022  0.1891
      5   0.1067  0.0584     0.0070  0.1908
      6   0.0485  0.0408     0.0001  0.1279
      7   0.0516  0.0429     0.0001  0.1362
      8   0.0185  0.0164     0.0000  0.0477
      9   0.0092  0.0073     0.0000  0.0198
     10   0.0102  0.0070     0.0000  0.0202
     11   0.0004  0.0013     0.0000  0.0001
     12   0.0006  0.0018     0.0000  0.0022
     13   0.0010  0.0023     0.0000  0.0044
     14   0.0001  0.0003     0.0000  0.0001
     15   0.0001  0.0000     0.0000  0.0001
     16   0.0001  0.0000     0.0000  0.0001
     17   0.0001  0.0000     0.0000  0.0001
     18   0.0001  0.0000     0.0000  0.0001
     19   0.0001  0.0000     0.0000  0.0001

