Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.6483  1.4394    -4.1735 -0.1604
      1  -0.8357  1.3072    -2.8475 -0.0798
      2  -0.5324  1.2214    -1.6112 -0.0510
      3  -0.3465  1.0834    -0.7631 -0.0370
      4  -0.2279  1.0766    -0.5253 -0.0250
      5  -0.1302  0.7737    -0.4463 -0.0246
      6  -0.0846  0.5710    -0.4124 -0.0245
      7  -1.2422  2.4296    -7.6223 -0.0303
      8  -0.7390  1.9373    -6.2717 -0.0277
      9  -0.4246  1.4688    -3.6483 -0.0264
     10  -0.2476  1.1082    -0.6873 -0.0254
     11  -0.1463  0.8285    -0.4658 -0.0247
     12  -0.0886  0.6179    -0.3735 -0.0242
     13  -0.0554  0.4640    -0.2716 -0.0238
     14  -0.0360  0.3493    -0.2667 -0.0236
     15  -0.0257  0.2479    -0.2659 -0.0235
     16  -0.0188  0.1876    -0.2631 -0.0234
     17  -0.0214  0.2404    -0.2621 -0.0233
     18  -0.0163  0.1770    -0.2612 -0.0233
     19  -0.0190  0.2215    -0.2611 -0.0233

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0994  0.0619     0.0001  0.1901
      1   0.1046  0.0610     0.0001  0.1909
      2   0.1076  0.0597     0.0001  0.1913
      3   0.1114  0.0578     0.0034  0.1916
      4   0.1119  0.0571     0.0051  0.1915
      5   0.1153  0.0546     0.0183  0.1918
      6   0.1194  0.0524     0.0261  0.1922
      7   0.0263  0.0252     0.0000  0.0707
      8   0.0303  0.0248     0.0000  0.0735
      9   0.0329  0.0241     0.0001  0.0749
     10   0.0358  0.0236     0.0004  0.0770
     11   0.0383  0.0233     0.0041  0.0791
     12   0.0407  0.0231     0.0077  0.0811
     13   0.0431  0.0231     0.0096  0.0833
     14   0.0455  0.0232     0.0119  0.0860
     15   0.0458  0.0231     0.0128  0.0862
     16   0.0482  0.0233     0.0146  0.0887
     17   0.0421  0.0196     0.0124  0.0752
     18   0.0435  0.0196     0.0142  0.0766
     19   0.0391  0.0172     0.0121  0.0676

