trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   35  20.00  0.00 800.00 520.00  0
  1  617 350.00  0.00 800.00  4.30  0
  2  687 390.00  0.00 800.00  2.00  0
  3  597 340.00  0.00 800.00  2.00  0
  4  758 430.00  0.00 800.00  1.00  0
  5  758 410.00  0.00 800.00  2.00  0
  6  758 430.00  0.00 800.00  0.71  1
  7  758 410.00  0.00 800.00  0.71  0
  8 1304 730.00  0.00 800.00 10.80  0
  9 1323 740.00  0.00 800.00 12.90  0
 10  956 540.00  0.00 800.00  1.00  0
 11  902 510.00  0.00 800.00  1.00  0
 12  866 490.00  0.00 800.00  1.00  0
 13  830 470.00  0.00 800.00  1.00  0
 14  812 460.00  0.00 800.00  1.00  0
 15  812 480.00  0.00 800.00  2.00  0
 16  794 450.00  0.00 800.00  1.00  0
 17  812 450.00  0.00 800.00  0.71  0
 18  830 470.00  0.00 800.00  1.00  0
 19  812 450.00  0.00 800.00  0.71  0
