Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1105  2.4501    -9.0508 -1.4245
      1  -3.0665  1.3363    -5.1442 -1.2026
      2  -4.1180  0.8013    -5.2421 -3.2166
      3  -3.5832  0.5814    -4.2884 -3.1643
      4  -3.8600  0.4966    -4.4294 -3.5759
      5  -3.6925  0.4619    -4.1270 -3.4681
      6  -3.7195  0.3502    -4.1175 -3.6918
      7  -3.6914  0.2565    -3.9473 -3.6920
      8  -3.6922  0.1883    -3.9466 -3.6949
      9  -3.6342  0.4607    -3.9503 -3.4455
     10  -3.6891  0.3978    -3.9522 -3.5256
     11  -3.7007  0.3098    -3.9510 -3.6911
     12  -3.6887  0.2301    -3.9446 -3.6916
     13  -3.6916  0.1708    -3.9440 -3.6973
     14  -3.6884  0.1250    -3.9424 -3.6975
     15  -3.6870  0.0939    -3.9417 -3.6977
     16  -3.6862  0.0731    -3.9411 -3.6978
     17  -3.6879  0.0564    -3.9411 -3.6996
     18  -3.6875  0.0472    -3.9408 -3.6996
     19  -3.6884  0.0393    -3.9408 -3.7005

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0588     0.0065  0.1898
      1   0.1013  0.0588     0.0065  0.1898
      2   0.1014  0.0589     0.0061  0.1898
      3   0.1016  0.0588     0.0066  0.1898
      4   0.1018  0.0585     0.0071  0.1898
      5   0.1036  0.0586     0.0073  0.1903
      6   0.1132  0.0559     0.0145  0.1916
      7   0.1215  0.0526     0.0240  0.1926
      8   0.1234  0.0511     0.0297  0.1927
      9   0.0638  0.0401     0.0064  0.1383
     10   0.0711  0.0421     0.0088  0.1485
     11   0.0774  0.0420     0.0136  0.1535
     12   0.0817  0.0411     0.0190  0.1561
     13   0.0848  0.0403     0.0233  0.1578
     14   0.0861  0.0397     0.0261  0.1583
     15   0.0866  0.0394     0.0276  0.1585
     16   0.0871  0.0391     0.0286  0.1587
     17   0.0883  0.0387     0.0305  0.1594
     18   0.0886  0.0386     0.0311  0.1595
     19   0.0893  0.0383     0.0324  0.1598

