Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.5464  1.2976    -3.2172 -0.1622
      1  -2.3133  1.0139    -3.6113 -1.6017
      2  -2.7414  0.9677    -4.1814 -2.2097
      3  -2.9197  0.9283    -4.3859 -2.4898
      4  -2.7355  0.7505    -3.2421 -2.4567
      5  -2.7223  0.5848    -3.1257 -2.6438
      6  -2.6791  0.4141    -3.0086 -2.6447
      7  -2.6598  0.2972    -2.9365 -2.6452
      8  -2.6596  0.2236    -2.9310 -2.6505
      9  -2.9417  0.7767    -3.4874 -2.6575
     10  -2.9727  0.6781    -3.4196 -2.7156
     11  -2.9637  0.5412    -3.3726 -2.8370
     12  -2.9246  0.4021    -3.1640 -2.8422
     13  -2.9141  0.2983    -3.1621 -2.8854
     14  -2.9104  0.2245    -3.1609 -2.9045
     15  -2.9129  0.1746    -3.1604 -2.9109
     16  -2.9043  0.1267    -3.1553 -2.9107
     17  -2.9041  0.0964    -3.1549 -2.9119
     18  -2.9008  0.0721    -3.1527 -2.9117
     19  -2.9026  0.0545    -3.1527 -2.9138

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0996  0.0603     0.0001  0.1897
      1   0.0982  0.0610     0.0001  0.1895
      2   0.0938  0.0621     0.0001  0.1888
      3   0.0910  0.0621     0.0001  0.1882
      4   0.1067  0.0599     0.0010  0.1912
      5   0.1163  0.0568     0.0085  0.1924
      6   0.1209  0.0536     0.0212  0.1927
      7   0.1234  0.0516     0.0287  0.1929
      8   0.1285  0.0491     0.0367  0.1934
      9   0.0522  0.0362     0.0001  0.1188
     10   0.0574  0.0384     0.0016  0.1287
     11   0.0629  0.0389     0.0057  0.1346
     12   0.0678  0.0381     0.0120  0.1378
     13   0.0693  0.0376     0.0153  0.1388
     14   0.0712  0.0371     0.0178  0.1401
     15   0.0748  0.0372     0.0209  0.1435
     16   0.0780  0.0367     0.0246  0.1459
     17   0.0792  0.0364     0.0266  0.1466
     18   0.0824  0.0363     0.0296  0.1495
     19   0.0854  0.0363     0.0321  0.1522

