trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  376 210.00  0.00 800.00 260.00  0
  1  745 420.00  0.00 800.00  8.60  0
  2  742 420.00  0.00 800.00  3.00  1
  3  654 370.00  0.00 800.00  6.44  1
  4  655 370.00  0.00 800.00  8.60  0
  5  654 350.00  0.00 800.00  8.60  0
  6  654 370.00  0.00 800.00  4.30  1
  7  654 370.00  0.00 800.00  8.60  1
  8  780 440.00  0.00 800.00  6.44  1
  9 1419 790.00  0.00 800.00 156.00  0
 10  836 470.00  0.00 800.00 10.80  0
 11  744 420.00  0.00 800.00  6.44  1
 12  800 450.00  0.00 800.00 10.80  0
 13  726 410.00  0.00 800.00  6.44  1
 14  746 420.00  0.00 800.00 10.80  0
 15  708 400.00  0.00 800.00  6.44  1
 16  708 390.00  0.00 800.00  4.30  1
 17  708 390.00  0.00 800.00  8.60  0
 18  726 410.00  0.00 800.00  6.44  1
 19  619 350.00  0.00 800.00  8.60  0
