Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1759  1.8598    -9.1590 -3.4692
      1  -4.6521  1.0354    -6.2411 -3.2932
      2  -3.8635  0.6952    -4.7270 -3.1950
      3  -3.4592  0.6053    -4.0491 -3.0412
      4  -3.7253  0.6083    -4.2489 -3.4576
      5  -3.6746  0.4671    -3.9518 -3.4682
      6  -3.7007  0.3457    -3.9507 -3.6920
      7  -3.6905  0.2512    -3.9466 -3.6929
      8  -3.6915  0.1831    -3.9460 -3.6956
      9  -3.6941  0.1350    -3.9456 -3.6995
     10  -3.6888  0.0977    -3.9415 -3.6995
     11  -3.6472  0.2840    -3.9417 -3.4835
     12  -3.6786  0.2211    -3.9429 -3.6001
     13  -3.6753  0.1654    -3.9416 -3.6053
     14  -3.6832  0.1231    -3.9417 -3.6930
     15  -3.6853  0.0933    -3.9416 -3.6959
     16  -3.6859  0.0736    -3.9414 -3.6969
     17  -3.6852  0.0605    -3.9409 -3.6970
     18  -3.6849  0.0529    -3.9407 -3.6970
     19  -3.6846  0.0484    -3.9405 -3.6970

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0589     0.0059  0.1899
      1   0.1016  0.0590     0.0056  0.1899
      2   0.1020  0.0592     0.0052  0.1900
      3   0.1020  0.0597     0.0044  0.1902
      4   0.0994  0.0604     0.0024  0.1898
      5   0.1101  0.0576     0.0086  0.1913
      6   0.1199  0.0539     0.0192  0.1925
      7   0.1225  0.0519     0.0268  0.1927
      8   0.1243  0.0504     0.0320  0.1928
      9   0.1270  0.0487     0.0377  0.1930
     10   0.1308  0.0466     0.0447  0.1934
     11   0.0753  0.0400     0.0163  0.1489
     12   0.0809  0.0402     0.0209  0.1543
     13   0.0818  0.0397     0.0229  0.1547
     14   0.0849  0.0392     0.0266  0.1567
     15   0.0863  0.0387     0.0288  0.1575
     16   0.0869  0.0384     0.0300  0.1578
     17   0.0875  0.0382     0.0311  0.1580
     18   0.0877  0.0381     0.0316  0.1581
     19   0.0879  0.0380     0.0321  0.1582

