Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.0301  1.9456    -6.1569 -0.3162
      1  -1.5499  1.1410    -3.1018 -0.1702
      2  -2.3125  0.8081    -3.1621 -1.6127
      3  -1.9118  0.6969    -2.5282 -1.4878
      4  -2.2075  0.7359    -2.7893 -1.8871
      5  -2.1244  0.5595    -2.4166 -1.8853
      6  -2.0847  0.4743    -2.3663 -1.8686
      7  -2.1194  1.7751    -7.0311 -0.5817
      8  -1.8547  1.3993    -5.1163 -0.5961
      9  -1.8498  1.1389    -3.2368 -0.9693
     10  -1.8383  0.9141    -2.6014 -1.2348
     11  -1.8455  0.7425    -2.5053 -1.3940
     12  -1.9553  0.7339    -2.6081 -1.5892
     13  -1.8837  0.5829    -2.3741 -1.5878
     14  -1.9192  0.4987    -2.3863 -1.6365
     15  -1.8615  0.4274    -2.3289 -1.6219
     16  -1.8818  0.3537    -2.3330 -1.6680
     17  -1.9972  0.4998    -2.4887 -1.7600
     18  -1.9611  0.3918    -2.3695 -1.7571
     19  -1.9123  0.3507    -2.3451 -1.7139

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0990  0.0596     0.0045  0.1895
      1   0.1011  0.0592     0.0053  0.1898
      2   0.1008  0.0593     0.0049  0.1898
      3   0.1008  0.0592     0.0052  0.1897
      4   0.0961  0.0600     0.0028  0.1888
      5   0.1068  0.0577     0.0084  0.1906
      6   0.1123  0.0569     0.0122  0.1918
      7   0.0146  0.0135     0.0000  0.0376
      8   0.0162  0.0132     0.0000  0.0389
      9   0.0189  0.0137     0.0001  0.0414
     10   0.0212  0.0140     0.0001  0.0442
     11   0.0233  0.0142     0.0010  0.0466
     12   0.0230  0.0141     0.0010  0.0462
     13   0.0250  0.0142     0.0021  0.0479
     14   0.0268  0.0147     0.0029  0.0510
     15   0.0287  0.0152     0.0042  0.0536
     16   0.0306  0.0155     0.0059  0.0559
     17   0.0238  0.0122     0.0025  0.0428
     18   0.0251  0.0121     0.0040  0.0441
     19   0.0260  0.0121     0.0049  0.0451

