trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  456 260.00  0.00 800.00  6.44  1
  1  754 420.00  0.00 800.00 260.00  0
  2  732 410.00  0.00 800.00 26.00  1
  3  698 390.00  0.00 800.00 104.00  0
  4  679 380.00  0.00 800.00 52.00  0
  5  822 460.00  0.00 800.00 26.00  1
  6  679 380.00  0.00 800.00 26.00  0
  7 1421 790.00  0.00 800.00 520.00  0
  8  550 310.00  0.00 800.00 17.20  1
  9  569 320.00  0.00 800.00 21.50  1
 10  733 410.00  0.00 800.00 52.00  0
 11  678 380.00  0.00 800.00 26.00  1
 12  697 390.00  0.00 800.00 52.00  0
 13  840 470.00  0.00 800.00 26.00  0
 14  660 370.00  0.00 800.00 26.00  1
 15  858 480.00  0.00 800.00 26.00  0
 16  678 380.00  0.00 800.00 26.00  1
 17  858 500.00  0.00 800.00 21.50  0
 18  678 390.00  0.00 800.00 52.00  0
 19  678 370.00  0.00 800.00 21.50  1
