Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6192  2.7269    -9.0011 -0.4926
      1  -2.3068  1.4583    -4.5814 -0.2537
      2  -3.4501  0.8670    -4.6923 -2.4314
      3  -2.7979  0.6254    -3.5084 -2.3106
      4  -3.0828  0.5385    -3.6526 -2.7716
      5  -2.9152  0.5033    -3.3477 -2.6748
      6  -2.9426  0.3871    -3.3411 -2.9040
      7  -2.9089  0.2837    -3.1594 -2.9041
      8  -2.8947  0.2601    -3.1536 -2.8597
      9  -2.8965  0.1877    -3.1531 -2.9035
     10  -2.8886  0.1741    -3.1516 -2.8474
     11  -2.8895  0.1302    -3.1514 -2.8801
     12  -2.8906  0.1003    -3.1514 -2.9023
     13  -2.8897  0.0819    -3.1509 -2.9023
     14  -2.8879  0.0748    -3.1507 -2.8884
     15  -2.8917  0.0601    -3.1509 -2.9048
     16  -2.7151  0.4299    -3.1273 -2.6388
     17  -2.6771  0.3605    -3.0824 -2.6136
     18  -2.6622  0.2739    -3.0536 -2.6322
     19  -2.6459  0.2181    -2.9670 -2.6296

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0070  0.1899
      1   0.1022  0.0586     0.0073  0.1899
      2   0.1015  0.0588     0.0064  0.1898
      3   0.1008  0.0589     0.0061  0.1896
      4   0.1010  0.0587     0.0066  0.1896
      5   0.1025  0.0585     0.0071  0.1899
      6   0.1127  0.0560     0.0138  0.1915
      7   0.1210  0.0527     0.0234  0.1925
      8   0.1242  0.0521     0.0259  0.1932
      9   0.1266  0.0503     0.0327  0.1933
     10   0.1283  0.0502     0.0339  0.1938
     11   0.1295  0.0492     0.0373  0.1938
     12   0.1305  0.0484     0.0402  0.1939
     13   0.1328  0.0471     0.0440  0.1941
     14   0.1365  0.0461     0.0475  0.1946
     15   0.1381  0.0448     0.0517  0.1947
     16   0.0352  0.0175     0.0065  0.0632
     17   0.0372  0.0177     0.0079  0.0657
     18   0.0385  0.0174     0.0095  0.0667
     19   0.0403  0.0175     0.0111  0.0683

