Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.3120  1.4700    -4.1880 -0.1189
      1  -0.7620  1.4049    -3.5736 -0.0665
      2  -0.5143  1.4320    -3.4898 -0.0385
      3  -0.3926  1.4360    -3.3404 -0.0257
      4  -0.2216  1.1003    -0.4903 -0.0242
      5  -0.1204  0.7890    -0.2728 -0.0239
      6  -0.4121  1.5095    -3.9263 -0.0248
      7  -0.2255  1.1212    -0.4569 -0.0240
      8  -0.1241  0.8224    -0.2681 -0.0236
      9  -0.0706  0.6020    -0.2640 -0.0234
     10  -0.0422  0.4400    -0.2620 -0.0233
     11  -0.0261  0.3098    -0.2610 -0.0233
     12  -0.0186  0.2265    -0.2604 -0.0232
     13  -0.0147  0.1670    -0.2601 -0.0232
     14  -0.0125  0.1223    -0.2600 -0.0232
     15  -0.0114  0.0891    -0.2599 -0.0232
     16  -0.0108  0.0648    -0.2598 -0.0232
     17  -0.0104  0.0469    -0.2598 -0.0232
     18  -0.0122  0.1131    -0.2599 -0.0232
     19  -0.0211  0.2581    -0.2605 -0.0232

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0964  0.0628     0.0001  0.1897
      1   0.1026  0.0615     0.0001  0.1905
      2   0.1042  0.0610     0.0001  0.1907
      3   0.1056  0.0602     0.0001  0.1908
      4   0.1158  0.0560     0.0048  0.1920
      5   0.1190  0.0534     0.0214  0.1922
      6   0.0763  0.0504     0.0001  0.1667
      7   0.0819  0.0483     0.0018  0.1687
      8   0.0865  0.0466     0.0152  0.1704
      9   0.0910  0.0454     0.0221  0.1723
     10   0.0948  0.0444     0.0274  0.1740
     11   0.0952  0.0440     0.0285  0.1741
     12   0.0989  0.0434     0.0321  0.1759
     13   0.1025  0.0428     0.0358  0.1776
     14   0.1060  0.0423     0.0391  0.1793
     15   0.1092  0.0418     0.0425  0.1807
     16   0.1119  0.0412     0.0455  0.1819
     17   0.1147  0.0407     0.0487  0.1830
     18   0.0841  0.0332     0.0336  0.1428
     19   0.0613  0.0245     0.0225  0.1020

