trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   51  30.00  0.00 800.00 156.00  0
  1  652 370.00  0.00 800.00  3.00  0
  2  597 340.00  0.00 800.00  2.00  0
  3  758 430.00  0.00 800.00  1.00  0
  4  776 440.00  0.00 800.00  1.00  0
  5  776 440.00  0.00 800.00  2.00  0
  6  776 450.00  0.00 800.00  0.71  0
  7  848 480.00  0.00 800.00  1.00  0
  8  812 460.00  0.00 800.00  1.00  0
  9  543 310.00  0.00 800.00  2.00  0
 10  776 440.00  0.00 800.00  1.00  0
 11  776 460.00  0.00 800.00  2.00  0
 12  525 300.00  0.00 800.00  2.00  0
 13 1044 590.00  0.00 800.00  0.43  0
 14  187 110.00  0.00 800.00  8.60  0
 15   52  30.00  0.00 800.00 260.00  0
 16  758 430.00  0.00 800.00  1.00  0
 17  187 110.00  0.00 800.00  8.60  0
 18   97  60.00  0.00 800.00  8.60  0
 19  936 530.00  0.00 800.00  0.43  0
