trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  406 230.00  0.00 800.00 17.20  1
  1  754 420.00  0.00 800.00 260.00  0
  2  661 370.00  0.00 800.00 52.00  1
  3  645 360.00  0.00 800.00 156.00  0
  4  608 340.00  0.00 800.00 104.00  0
  5  769 430.00  0.00 800.00 52.00  1
  6  626 350.00  0.00 800.00 104.00  0
  7  751 420.00  0.00 800.00 52.00  0
  8  769 430.00  0.00 800.00 52.00  1
  9  751 420.00  0.00 800.00 26.00  0
 10 1421 790.00  0.00 800.00 520.00  0
 11    0  10.00  0.00 800.00  0.43  1
 12    0  10.00  0.00 800.00  0.71  1
 13  624 350.00  0.00 800.00 26.00  1
 14  660 370.00  0.00 800.00 26.00  1
 15  499 280.00  0.00 800.00 52.00  1
 16  967 540.00  0.00 800.00 52.00  0
 17  517 290.00  0.00 800.00 52.00  1
 18  967 530.00  0.00 800.00 26.00  1
 19  949 530.00  0.00 800.00 52.00  0
