trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  348 200.00  0.00 800.00  6.44  1
  1  645 360.00  0.00 800.00 156.00  0
  2  784 440.00  0.00 800.00 17.20  1
  3  751 420.00  0.00 800.00 52.00  0
  4  822 460.00  0.00 800.00 26.00  0
  5  732 410.00  0.00 800.00 26.00  0
  6  766 430.00  0.00 800.00 17.20  0
  7  729 410.00  0.00 800.00 12.90  0
  8  708 400.00  0.00 800.00  6.44  1
  9  691 390.00  0.00 800.00  8.60  1
 10  639 360.00  0.00 800.00 12.90  0
 11 1421 790.00  0.00 800.00 520.00  0
 12  601 340.00  0.00 800.00  8.60  0
 13  492 280.00  0.00 800.00  6.44  1
 14  474 270.00  0.00 800.00  6.44  1
 15  582 330.00  0.00 800.00  6.44  1
 16  891 500.00  0.00 800.00 12.90  0
 17  529 300.00  0.00 800.00  8.60  1
 18  854 480.00  0.00 800.00 10.80  1
 19  963 540.00  0.00 800.00 12.90  0
