Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.1458  1.4342    -4.2590 -0.2304
      1  -3.1571  0.9216    -4.4016 -2.1672
      2  -3.6788  0.7112    -4.4702 -3.1715
      3  -3.3482  0.6570    -3.9200 -2.9878
      4  -3.1943  0.6401    -3.6480 -2.8880
      5  -3.2178  0.4840    -3.6286 -3.1658
      6  -3.2471  1.0927    -5.4402 -2.4547
      7  -3.1890  1.3574    -6.7568 -1.8897
      8  -3.0560  1.0468    -4.6557 -2.1742
      9  -3.0510  0.8179    -3.6798 -2.6156
     10  -2.9674  0.7282    -3.4204 -2.5678
     11  -2.9656  0.5595    -3.3987 -2.7252
     12  -2.9222  0.4511    -3.3216 -2.7254
     13  -2.9000  0.3468    -3.2186 -2.7364
     14  -2.9110  0.2646    -3.2170 -2.8877
     15  -2.9494  0.3475    -3.3594 -2.9058
     16  -2.9737  0.3350    -3.3842 -2.9119
     17  -2.9352  0.2779    -3.3177 -2.9102
     18  -2.9442  0.2491    -3.3423 -2.9135
     19  -2.9487  0.2121    -3.3527 -2.9155

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1002  0.0596     0.0032  0.1897
      1   0.1002  0.0597     0.0031  0.1897
      2   0.1004  0.0596     0.0033  0.1897
      3   0.1004  0.0598     0.0028  0.1898
      4   0.1000  0.0598     0.0029  0.1897
      5   0.1111  0.0565     0.0110  0.1913
      6   0.0460  0.0394     0.0000  0.1208
      7   0.0294  0.0282     0.0000  0.0813
      8   0.0323  0.0279     0.0000  0.0834
      9   0.0372  0.0282     0.0001  0.0882
     10   0.0410  0.0302     0.0002  0.0960
     11   0.0453  0.0301     0.0030  0.0998
     12   0.0498  0.0310     0.0059  0.1054
     13   0.0531  0.0310     0.0086  0.1084
     14   0.0571  0.0308     0.0123  0.1117
     15   0.0466  0.0248     0.0090  0.0890
     16   0.0467  0.0245     0.0096  0.0887
     17   0.0504  0.0254     0.0118  0.0940
     18   0.0524  0.0260     0.0136  0.0971
     19   0.0549  0.0266     0.0152  0.1009

