Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6166  2.7281    -9.0008 -0.4902
      1  -6.9127  1.4627    -8.3945 -4.8894
      2  -5.6330  0.8299    -6.8064 -4.7657
      3  -5.0907  0.6297    -5.7919 -4.5974
      4  -4.8033  0.6002    -5.3983 -4.3877
      5  -4.6074  0.6620    -5.1323 -3.8876
      6  -4.7402  0.3670    -5.1466 -4.7040
      7  -4.7218  0.2958    -4.9980 -4.7254
      8  -4.7210  0.2436    -4.9953 -4.7421
      9  -4.7321  0.1503    -4.9951 -4.7446
     10  -4.7349  0.1109    -4.9950 -4.7457
     11  -4.4112  0.9368    -5.4017 -3.3423
     12  -4.4081  0.7460    -5.2105 -3.6244
     13  -4.4744  0.5930    -5.1848 -3.9696
     14  -4.5182  0.4828    -5.1734 -4.1202
     15  -4.5676  0.4127    -5.1865 -4.2465
     16  -4.4897  0.3835    -5.0035 -4.2222
     17  -4.5230  0.3269    -5.0160 -4.2613
     18  -4.4817  0.2835    -4.9712 -4.2505
     19  -4.3851  0.3692    -4.9311 -4.1063

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0585     0.0075  0.1899
      1   0.1019  0.0586     0.0073  0.1898
      2   0.1009  0.0590     0.0059  0.1897
      3   0.1008  0.0590     0.0058  0.1897
      4   0.0994  0.0593     0.0050  0.1894
      5   0.0975  0.0606     0.0038  0.1894
      6   0.1125  0.0565     0.0122  0.1916
      7   0.1206  0.0535     0.0199  0.1926
      8   0.1229  0.0519     0.0258  0.1927
      9   0.1242  0.0507     0.0303  0.1928
     10   0.1248  0.0502     0.0323  0.1929
     11   0.0152  0.0104     0.0001  0.0315
     12   0.0160  0.0101     0.0001  0.0319
     13   0.0176  0.0102     0.0006  0.0333
     14   0.0189  0.0102     0.0013  0.0343
     15   0.0202  0.0105     0.0019  0.0364
     16   0.0209  0.0106     0.0022  0.0373
     17   0.0221  0.0108     0.0030  0.0389
     18   0.0234  0.0110     0.0040  0.0403
     19   0.0191  0.0090     0.0020  0.0324

