Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6148  2.7288    -9.0006 -0.4882
      1  -2.3182  1.4666    -4.6055 -0.2530
      2  -3.4732  0.8674    -4.7123 -2.4439
      3  -4.0056  0.6385    -4.8313 -3.4489
      4  -4.4103  0.5985    -5.0741 -4.0459
      5  -4.6039  0.6520    -5.5107 -4.3104
      6  -4.4717  0.3595    -4.8047 -4.2976
      7  -4.4747  0.2894    -4.7811 -4.3200
      8  -4.4758  0.2451    -4.7650 -4.3336
      9  -4.9009  0.9328    -6.9133 -4.2950
     10  -5.6886  1.4687    -8.6911 -4.2149
     11  -5.2384  1.0584    -7.1863 -4.2777
     12  -5.0483  0.8289    -6.3472 -4.3184
     13  -4.9459  0.6711    -5.9495 -4.3407
     14  -4.8596  0.5660    -5.6973 -4.3280
     15  -4.7879  0.4870    -5.5007 -4.3067
     16  -4.7172  0.4329    -5.3716 -4.2748
     17  -4.7724  0.3731    -5.3963 -4.4278
     18  -4.8291  0.3322    -5.4300 -4.5226
     19  -4.9279  0.3478    -5.5087 -4.6187

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0071  0.1899
      1   0.1019  0.0586     0.0073  0.1898
      2   0.1015  0.0587     0.0067  0.1898
      3   0.1017  0.0586     0.0070  0.1898
      4   0.0982  0.0592     0.0050  0.1890
      5   0.0960  0.0598     0.0040  0.1887
      6   0.1096  0.0563     0.0120  0.1909
      7   0.1114  0.0552     0.0161  0.1911
      8   0.1125  0.0545     0.0188  0.1912
      9   0.0250  0.0203     0.0003  0.0616
     10   0.0094  0.0064     0.0000  0.0190
     11   0.0109  0.0071     0.0001  0.0207
     12   0.0124  0.0075     0.0001  0.0234
     13   0.0136  0.0076     0.0004  0.0250
     14   0.0148  0.0079     0.0007  0.0263
     15   0.0158  0.0081     0.0010  0.0273
     16   0.0166  0.0084     0.0013  0.0288
     17   0.0177  0.0086     0.0018  0.0306
     18   0.0187  0.0088     0.0022  0.0321
     19   0.0175  0.0082     0.0018  0.0294

