Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6133  2.7295    -9.0004 -0.4863
      1  -2.3008  1.4579    -4.5791 -0.2503
      2  -1.1474  0.9200    -2.3407 -0.1311
      3  -1.7927  0.6962    -2.5121 -1.3306
      4  -2.0694  0.6392    -2.6749 -1.7410
      5  -1.8915  0.5910    -2.3139 -1.6318
      6  -2.0332  0.7768    -2.7044 -1.8125
      7  -1.9249  0.6278    -2.3139 -1.7801
      8  -1.8762  0.4778    -2.1104 -1.7963
      9  -1.8735  0.3543    -2.1088 -1.8576
     10  -2.1167  1.4409    -5.9855 -1.2003
     11  -1.9361  1.0965    -3.2557 -1.2574
     12  -1.8972  0.8667    -2.5194 -1.4488
     13  -1.8712  0.6782    -2.3577 -1.5947
     14  -1.8224  0.8730    -2.3942 -1.4039
     15  -1.7870  0.6823    -2.2992 -1.5045
     16  -1.7333  0.5294    -2.1122 -1.5079
     17  -1.6706  0.5129    -2.0895 -1.4363
     18  -1.6657  0.3988    -2.0849 -1.5183
     19  -1.6271  0.3380    -2.0492 -1.4893

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0072  0.1899
      1   0.1021  0.0586     0.0073  0.1899
      2   0.1023  0.0584     0.0078  0.1899
      3   0.1012  0.0590     0.0062  0.1898
      4   0.1004  0.0591     0.0057  0.1896
      5   0.1026  0.0587     0.0068  0.1900
      6   0.0803  0.0553     0.0019  0.1786
      7   0.0933  0.0555     0.0054  0.1840
      8   0.1021  0.0536     0.0112  0.1861
      9   0.1088  0.0509     0.0208  0.1873
     10   0.0237  0.0201     0.0000  0.0592
     11   0.0255  0.0198     0.0001  0.0603
     12   0.0287  0.0200     0.0003  0.0632
     13   0.0313  0.0200     0.0017  0.0658
     14   0.0240  0.0150     0.0003  0.0480
     15   0.0259  0.0148     0.0015  0.0497
     16   0.0277  0.0147     0.0031  0.0514
     17   0.0280  0.0148     0.0033  0.0520
     18   0.0295  0.0147     0.0053  0.0532
     19   0.0313  0.0151     0.0070  0.0553

