Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.0787  1.4962    -7.5935 -5.2832
      1  -5.9229  1.0743    -7.1056 -4.6173
      2  -5.3141  1.0480    -6.2191 -3.1800
      3  -5.6373  0.6809    -6.2796 -5.3586
      4  -5.4609  0.6970    -5.9961 -5.1950
      5  -5.4484  0.5831    -5.7901 -5.2867
      6  -5.0003  1.2273    -5.8781 -2.0904
      7  -5.2787  0.7550    -5.7906 -4.7343
      8  -5.1898  0.7251    -5.7489 -4.5967
      9  -5.2629  0.5136    -5.7393 -5.0966
     10  -5.2432  0.4155    -5.6291 -5.1151
     11  -5.2685  0.3045    -5.6262 -5.2709
     12  -5.2715  0.2281    -5.6108 -5.2720
     13  -5.2729  0.1756    -5.5977 -5.2727
     14  -5.2737  0.1411    -5.5901 -5.2732
     15  -5.1367  0.4730    -5.5722 -4.7928
     16  -4.9236  0.7333    -5.5242 -4.1052
     17  -5.0036  0.5532    -5.5206 -4.5472
     18  -5.0529  0.4331    -5.5199 -4.7681
     19  -5.0842  0.3463    -5.5202 -4.8487

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0987  0.0603     0.0024  0.1895
      1   0.0961  0.0612     0.0012  0.1892
      2   0.0928  0.0621     0.0004  0.1887
      3   0.1011  0.0595     0.0025  0.1898
      4   0.1026  0.0598     0.0019  0.1902
      5   0.1115  0.0572     0.0068  0.1914
      6   0.0461  0.0407     0.0001  0.1236
      7   0.0555  0.0403     0.0001  0.1308
      8   0.0574  0.0418     0.0001  0.1365
      9   0.0639  0.0411     0.0048  0.1411
     10   0.0700  0.0418     0.0087  0.1475
     11   0.0752  0.0410     0.0151  0.1510
     12   0.0761  0.0406     0.0170  0.1513
     13   0.0767  0.0403     0.0186  0.1516
     14   0.0771  0.0401     0.0197  0.1518
     15   0.0290  0.0164     0.0026  0.0560
     16   0.0183  0.0112     0.0001  0.0356
     17   0.0201  0.0110     0.0010  0.0373
     18   0.0218  0.0109     0.0022  0.0387
     19   0.0231  0.0109     0.0036  0.0398

