trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1352 760.00  0.00 800.00  1.00  0
  1  654 370.00  0.00 800.00  6.44  1
  2  605 340.00  0.00 800.00 21.50  1
  3  626 350.00  0.00 800.00 104.00  0
  4  732 410.00  0.00 800.00 26.00  1
  5  661 370.00  0.00 800.00 52.00  1
  6  769 430.00  0.00 800.00 52.00  1
  7  609 340.00  0.00 800.00 156.00  0
  8  626 350.00  0.00 800.00 104.00  0
  9  751 420.00  0.00 800.00 52.00  1
 10  626 360.00  0.00 800.00 52.00  1
 11  626 350.00  0.00 800.00 156.00  0
 12  626 330.00  0.00 800.00 156.00  0
 13  626 350.00  0.00 800.00 52.00  1
 14  626 330.00  0.00 800.00 156.00  0
 15  626 370.00  0.00 800.00 156.00  0
 16  626 350.00  0.00 800.00 52.00  1
 17  626 340.00  0.00 800.00 52.00  1
 18  626 360.00  0.00 800.00 156.00  0
 19  626 340.00  0.00 800.00 52.00  1
