Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.0569  1.9537    -9.1499 -3.1428
      1  -7.6674  1.1492    -5.6186 -6.3859
      2  -6.7823  0.8305    -7.7164 -6.2682
      3  -6.3407  0.8001    -6.9976 -5.8364
      4  -6.1586  0.8273    -6.7446 -5.2661
      5  -5.5040  1.4610    -6.7412 -2.1226
      6  -4.4374  1.8281    -7.1694 -1.1509
      7  -5.0762  1.4290    -6.9155 -2.1615
      8  -4.4019  1.7065    -7.7139 -1.3099
      9  -4.3914  1.4790    -6.7459 -1.7220
     10  -4.3850  1.3058    -6.2270 -2.0653
     11  -4.7175  1.0532    -6.2226 -3.1906
     12  -4.3574  1.0754    -5.8851 -2.7492
     13  -4.3522  0.9432    -5.7307 -2.9627
     14  -4.5412  0.7861    -5.7643 -3.5456
     15  -4.3356  0.7415    -5.4464 -3.3889
     16  -4.4507  0.6342    -5.4763 -3.7133
     17  -4.5299  0.5596    -5.5006 -3.9129
     18  -4.4348  0.4960    -5.2759 -3.8539
     19  -4.3582  0.4467    -5.1391 -3.8070

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1055  0.0582     0.0064  0.1905
      1   0.1066  0.0577     0.0074  0.1905
      2   0.1046  0.0588     0.0043  0.1904
      3   0.1030  0.0598     0.0018  0.1903
      4   0.1017  0.0605     0.0015  0.1902
      5   0.0370  0.0375     0.0000  0.1105
      6   0.0096  0.0092     0.0000  0.0248
      7   0.0121  0.0106     0.0000  0.0294
      8   0.0065  0.0054     0.0000  0.0132
      9   0.0076  0.0051     0.0000  0.0135
     10   0.0083  0.0048     0.0000  0.0137
     11   0.0091  0.0051     0.0001  0.0157
     12   0.0084  0.0047     0.0001  0.0137
     13   0.0088  0.0045     0.0001  0.0138
     14   0.0094  0.0048     0.0003  0.0156
     15   0.0096  0.0049     0.0003  0.0165
     16   0.0103  0.0052     0.0004  0.0178
     17   0.0109  0.0054     0.0006  0.0187
     18   0.0116  0.0057     0.0007  0.0195
     19   0.0122  0.0060     0.0008  0.0202

