Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.2464  2.0968    -7.5309 -0.1932
      1  -3.5574  2.0649    -8.4160 -1.8764
      2  -5.0128  2.1082    -8.9567 -2.8540
      3  -3.3865  0.9398    -4.7907 -2.6830
      4  -3.9027  0.9705    -5.5824 -3.1853
      5  -4.2908  1.0354    -6.5108 -3.5436
      6  -4.5854  1.1247    -7.2990 -3.8673
      7  -4.3014  0.6952    -5.1548 -3.9072
      8  -4.1963  0.5587    -4.7195 -3.8807
      9  -4.2499  0.4665    -4.7215 -4.0385
     10  -4.2538  0.3611    -4.7077 -4.1022
     11  -4.2355  0.2665    -4.6639 -4.1099
     12  -4.2245  0.2052    -4.6254 -4.1142
     13  -4.2280  0.1658    -4.6229 -4.1549
     14  -4.2220  0.1366    -4.5915 -4.1558
     15  -4.2202  0.1200    -4.5794 -4.1576
     16  -4.2229  0.1083    -4.5799 -4.1933
     17  -4.2244  0.1014    -4.5799 -4.2162
     18  -4.2229  0.0966    -4.5681 -4.2162
     19  -4.2241  0.0934    -4.5685 -4.2174

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0911  0.0609     0.0010  0.1880
      1   0.0815  0.0607     0.0006  0.1855
      2   0.0551  0.0504     0.0001  0.1644
      3   0.0768  0.0578     0.0001  0.1814
      4   0.0540  0.0454     0.0001  0.1456
      5   0.0429  0.0378     0.0001  0.1167
      6   0.0379  0.0354     0.0001  0.1072
      7   0.0465  0.0365     0.0004  0.1165
      8   0.0534  0.0385     0.0022  0.1268
      9   0.0605  0.0404     0.0046  0.1365
     10   0.0635  0.0399     0.0081  0.1384
     11   0.0661  0.0392     0.0117  0.1401
     12   0.0685  0.0388     0.0149  0.1418
     13   0.0699  0.0384     0.0167  0.1426
     14   0.0716  0.0381     0.0188  0.1437
     15   0.0722  0.0379     0.0201  0.1441
     16   0.0732  0.0377     0.0214  0.1446
     17   0.0738  0.0375     0.0222  0.1450
     18   0.0743  0.0374     0.0230  0.1453
     19   0.0748  0.0373     0.0236  0.1457

