trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  275 160.00  0.00 800.00  4.30  1
  1  698 390.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  0
  3  742 420.00  0.00 800.00  3.00  1
  4  654 370.00  0.00 800.00  6.44  0
  5  707 400.00  0.00 800.00  4.30  0
  6  724 410.00  0.00 800.00  3.00  0
  7  742 420.00  0.00 800.00  3.00  0
  8  741 420.00  0.00 800.00  2.00  1
  9  759 430.00  0.00 800.00  2.00  0
 10  597 340.00  0.00 800.00  2.00  1
 11  633 360.00  0.00 800.00  2.00  0
 12 1417 790.00  0.00 800.00 52.00  0
 13 1417 780.00  0.00 800.00 26.00  0
 14  507 290.00  0.00 800.00  2.00  1
 15  507 270.00  0.00 800.00  1.00  1
 16  597 340.00  0.00 800.00  2.00  1
 17  760 430.00  0.00 800.00  3.00  0
 18  615 350.00  0.00 800.00  2.00  1
 19  706 400.00  0.00 800.00  3.00  0
