trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1246 700.00  0.00 800.00  3.00  1
  1  791 440.00  0.00 800.00 520.00  0
  2  645 360.00  0.00 800.00 156.00  0
  3  679 380.00  0.00 800.00 52.00  1
  4  608 340.00  0.00 800.00 104.00  1
  5  698 390.00  0.00 800.00 104.00  1
  6  663 370.00  0.00 800.00 156.00  1
  7  628 350.00  0.00 800.00 260.00  1
  8  665 370.00  0.00 800.00 520.00  1
  9    8  10.00  0.00 800.00 10.80  1
 10  935 520.00  0.00 800.00 520.00  0
 11  881 490.00  0.00 800.00 520.00  0
 12  827 460.00  0.00 800.00 520.00  0
 13  700 390.00  0.00 800.00 260.00  1
 14  754 420.00  0.00 800.00 260.00  1
 15  917 510.00  0.00 800.00 520.00  0
 16  755 420.00  0.00 800.00 520.00  0
 17  718 400.00  0.00 800.00 260.00  1
 18  682 380.00  0.00 800.00 260.00  1
 19  737 410.00  0.00 800.00 520.00  0
