Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.5364  1.6747    -9.1962 -4.1628
      1  -5.2731  0.9983    -6.7746 -4.0321
      2  -4.6198  0.6915    -5.5166 -3.9679
      3  -4.2095  0.5845    -4.8123 -3.7737
      4  -4.0553  0.5232    -4.5366 -3.7002
      5  -3.8949  0.5436    -4.3910 -3.4292
      6  -3.9728  0.3616    -4.3951 -3.9489
      7  -3.9804  0.2604    -4.3873 -3.9583
      8  -3.9770  0.2013    -4.3775 -3.9588
      9  -3.9748  0.1624    -4.3695 -3.9592
     10  -3.9776  0.1315    -4.3684 -3.9614
     11  -3.9769  0.1165    -4.3653 -3.9615
     12  -3.9761  0.1071    -4.3616 -3.9616
     13  -3.9755  0.1016    -4.3587 -3.9617
     14  -3.9767  0.0961    -4.3587 -3.9626
     15  -3.8249  0.3571    -4.3822 -3.4991
     16  -3.8996  0.3249    -4.4209 -3.6802
     17  -3.9604  0.2940    -4.4447 -3.7295
     18  -4.0585  0.3608    -4.5475 -3.7945
     19  -4.0710  0.2974    -4.5423 -3.8570

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0591     0.0051  0.1898
      1   0.1013  0.0592     0.0049  0.1899
      2   0.1019  0.0590     0.0054  0.1900
      3   0.1019  0.0596     0.0046  0.1902
      4   0.1040  0.0591     0.0059  0.1905
      5   0.0997  0.0603     0.0045  0.1900
      6   0.1132  0.0562     0.0136  0.1918
      7   0.1162  0.0542     0.0208  0.1920
      8   0.1172  0.0535     0.0233  0.1921
      9   0.1180  0.0529     0.0254  0.1922
     10   0.1194  0.0520     0.0285  0.1923
     11   0.1197  0.0517     0.0293  0.1923
     12   0.1201  0.0514     0.0303  0.1923
     13   0.1204  0.0512     0.0311  0.1924
     14   0.1210  0.0507     0.0325  0.1924
     15   0.0236  0.0121     0.0032  0.0428
     16   0.0244  0.0121     0.0040  0.0438
     17   0.0253  0.0123     0.0050  0.0453
     18   0.0213  0.0099     0.0030  0.0359
     19   0.0222  0.0098     0.0044  0.0369

