trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  499 280.00  0.00 800.00 52.00  0
  1  654 370.00  0.00 800.00  6.44  1
  2  693 390.00  0.00 800.00 12.90  1
  3  695 390.00  0.00 800.00 21.50  1
  4  732 410.00  0.00 800.00 26.00  1
  5  661 370.00  0.00 800.00 52.00  0
  6  714 400.00  0.00 800.00 26.00  0
  7  750 420.00  0.00 800.00 26.00  1
  8 1421 790.00  0.00 800.00 520.00  0
  9  805 450.00  0.00 800.00 52.00  0
 10  714 400.00  0.00 800.00 26.00  1
 11  679 380.00  0.00 800.00 52.00  0
 12  696 390.00  0.00 800.00 26.00  1
 13  643 360.00  0.00 800.00 52.00  0
 14  696 390.00  0.00 800.00 52.00  1
 15 1421 790.00  0.00 800.00 520.00  0
 16  895 500.00  0.00 800.00 52.00  0
 17  805 450.00  0.00 800.00 52.00  0
 18  570 320.00  0.00 800.00 26.00  1
 19  697 390.00  0.00 800.00 52.00  0
