Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.8717  1.3475    -3.6710 -0.2005
      1  -2.7447  0.9414    -3.8428 -1.8786
      2  -3.1378  0.7819    -3.9336 -2.6415
      3  -3.4151  0.7477    -4.1983 -3.0295
      4  -3.2180  0.6409    -3.6708 -2.9393
      5  -3.1491  0.6377    -3.4271 -2.8528
      6  -3.0413  1.1106    -5.2558 -2.2008
      7  -3.0636  1.6559    -7.5161 -1.3275
      8  -2.8550  1.3125    -6.0664 -1.5712
      9  -2.7264  1.0237    -3.8177 -1.6997
     10  -2.7633  0.8068    -3.4422 -2.1514
     11  -2.7859  0.6451    -3.3879 -2.3922
     12  -2.6936  0.6107    -3.1971 -2.3161
     13  -2.6126  0.9514    -3.4617 -1.9126
     14  -2.5446  0.7306    -3.1642 -1.9557
     15  -2.5561  0.5802    -3.1423 -2.1400
     16  -2.5756  0.4728    -3.1352 -2.2340
     17  -2.5382  0.3874    -3.0711 -2.2293
     18  -2.4377  0.4992    -2.9815 -2.1015
     19  -2.4534  0.4064    -2.9707 -2.1563

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0991  0.0601     0.0018  0.1895
      1   0.0985  0.0602     0.0016  0.1894
      2   0.0992  0.0598     0.0026  0.1895
      3   0.0977  0.0599     0.0024  0.1891
      4   0.0998  0.0590     0.0033  0.1893
      5   0.0969  0.0587     0.0031  0.1884
      6   0.0442  0.0396     0.0000  0.1226
      7   0.0168  0.0166     0.0000  0.0458
      8   0.0191  0.0164     0.0000  0.0474
      9   0.0206  0.0161     0.0001  0.0483
     10   0.0236  0.0165     0.0001  0.0518
     11   0.0263  0.0168     0.0011  0.0545
     12   0.0269  0.0170     0.0014  0.0554
     13   0.0166  0.0108     0.0001  0.0333
     14   0.0172  0.0105     0.0004  0.0335
     15   0.0186  0.0105     0.0010  0.0344
     16   0.0200  0.0106     0.0016  0.0363
     17   0.0212  0.0106     0.0024  0.0377
     18   0.0175  0.0090     0.0013  0.0310
     19   0.0186  0.0090     0.0018  0.0320

