trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  731 410.00  0.00 800.00 21.50  1
  1  844 470.00  0.00 800.00 260.00  0
  2  698 390.00  0.00 800.00 104.00  0
  3  661 370.00  0.00 800.00 52.00  0
  4  822 460.00  0.00 800.00 26.00  0
  5  732 410.00  0.00 800.00 26.00  1
  6  589 330.00  0.00 800.00 52.00  0
  7  714 400.00  0.00 800.00 26.00  0
  8  732 410.00  0.00 800.00 26.00  1
  9  696 390.00  0.00 800.00 26.00  1
 10  696 390.00  0.00 800.00 52.00  0
 11  696 370.00  0.00 800.00 21.50  1
 12  714 400.00  0.00 800.00 26.00  0
 13  714 410.00  0.00 800.00 21.50  0
 14  622 350.00  0.00 800.00 17.20  0
 15 1421 790.00  0.00 800.00 520.00  0
 16 1421 770.00  0.00 800.00 260.00  0
 17 1421 780.00  0.00 800.00 260.00  0
 18  585 330.00  0.00 800.00 12.90  1
 19  514 290.00  0.00 800.00 17.20  1
