Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.2502  1.8213    -9.1665 -3.6201
      1  -4.7296  1.0088    -6.2523 -3.4790
      2  -3.9427  0.6989    -4.7380 -3.3243
      3  -3.5518  0.6629    -4.1692 -3.1062
      4  -3.7437  0.5901    -4.2819 -3.4884
      5  -3.7405  0.4436    -4.2075 -3.5473
      6  -3.7381  0.3447    -4.1952 -3.5943
      7  -3.7227  0.2569    -4.1675 -3.5995
      8  -3.7161  0.2046    -4.1534 -3.6026
      9  -3.7107  0.1701    -4.1387 -3.6043
     10  -3.7075  0.1493    -4.1288 -3.6055
     11  -3.7058  0.1374    -4.1229 -3.6065
     12  -3.7085  0.1279    -4.1232 -3.6316
     13  -3.7073  0.1232    -4.1188 -3.6318
     14  -3.7062  0.1198    -4.1143 -3.6319
     15  -3.7087  0.1157    -4.1151 -3.6620
     16  -3.7106  0.1131    -4.1156 -3.6902
     17  -3.7100  0.1119    -4.1135 -3.6902
     18  -3.7096  0.1112    -4.1120 -3.6902
     19  -3.7093  0.1106    -4.1107 -3.6902

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1008  0.0592     0.0051  0.1897
      1   0.1003  0.0593     0.0047  0.1896
      2   0.0999  0.0596     0.0040  0.1896
      3   0.0966  0.0600     0.0026  0.1889
      4   0.0984  0.0595     0.0031  0.1892
      5   0.1022  0.0577     0.0090  0.1896
      6   0.1053  0.0562     0.0137  0.1900
      7   0.1073  0.0550     0.0177  0.1902
      8   0.1085  0.0544     0.0201  0.1903
      9   0.1097  0.0537     0.0224  0.1904
     10   0.1106  0.0532     0.0240  0.1905
     11   0.1112  0.0528     0.0251  0.1906
     12   0.1124  0.0522     0.0270  0.1907
     13   0.1129  0.0520     0.0279  0.1908
     14   0.1133  0.0517     0.0288  0.1908
     15   0.1144  0.0512     0.0302  0.1909
     16   0.1153  0.0508     0.0315  0.1911
     17   0.1156  0.0507     0.0319  0.1911
     18   0.1157  0.0506     0.0323  0.1911
     19   0.1159  0.0505     0.0326  0.1911

