Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.9645  1.8171    -5.8543 -0.3162
      1  -4.4843  1.0040    -5.9971 -3.2304
      2  -3.8193  0.7084    -4.7220 -3.1706
      3  -3.4311  0.6027    -4.0873 -2.9875
      4  -3.1420  0.6803    -3.6717 -2.5536
      5  -3.2174  0.4787    -3.6630 -3.1228
      6  -3.1663  0.6544    -3.5799 -2.8525
      7  -3.0363  1.1461    -5.0726 -1.6762
      8  -3.0712  0.8739    -3.8014 -2.4856
      9  -2.9731  0.8087    -3.4982 -2.4131
     10  -2.9837  0.6191    -3.4130 -2.7135
     11  -2.9420  0.4811    -3.3713 -2.7324
     12  -3.0730  0.7009    -3.4818 -2.7437
     13  -2.9969  0.7036    -3.4168 -2.6723
     14  -2.9843  0.5360    -3.4013 -2.7880
     15  -2.9409  0.4465    -3.3557 -2.7798
     16  -2.9151  0.3535    -3.2845 -2.7876
     17  -2.9198  0.2693    -3.2806 -2.9031
     18  -2.9051  0.2128    -3.1627 -2.9032
     19  -2.9090  0.1628    -3.1628 -2.9085

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1009  0.0592     0.0052  0.1897
      1   0.1005  0.0593     0.0048  0.1897
      2   0.1011  0.0591     0.0054  0.1898
      3   0.1001  0.0590     0.0052  0.1895
      4   0.0933  0.0608     0.0023  0.1884
      5   0.1064  0.0579     0.0082  0.1906
      6   0.0869  0.0569     0.0017  0.1824
      7   0.0340  0.0312     0.0000  0.0925
      8   0.0401  0.0317     0.0001  0.0980
      9   0.0424  0.0328     0.0001  0.1025
     10   0.0478  0.0327     0.0019  0.1073
     11   0.0518  0.0328     0.0051  0.1110
     12   0.0362  0.0236     0.0003  0.0766
     13   0.0341  0.0217     0.0003  0.0706
     14   0.0367  0.0212     0.0032  0.0724
     15   0.0394  0.0216     0.0054  0.0754
     16   0.0419  0.0217     0.0077  0.0782
     17   0.0443  0.0213     0.0103  0.0799
     18   0.0466  0.0215     0.0125  0.0822
     19   0.0486  0.0212     0.0150  0.0838

