Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.4652  1.3473    -6.1738 -6.0653
      1  -6.5950  1.0469    -7.7585 -5.6503
      2  -6.1505  0.9845    -6.9733 -4.8805
      3  -5.9823  0.9596    -6.6568 -4.5593
      4  -5.7593  1.0786    -6.4825 -3.4060
      5  -4.7184  1.8087    -6.3576 -0.8680
      6  -3.1912  1.9264    -6.1756 -0.3581
      7  -2.1774  1.7657    -5.7104 -0.2054
      8  -2.9117  1.6133    -6.0067 -0.7141
      9  -3.5556  1.4895    -6.3755 -1.4784
     10  -3.4828  1.3134    -5.7206 -1.6448
     11  -3.0259  1.2536    -5.1372 -1.3402
     12  -3.2021  1.0712    -4.9953 -1.9003
     13  -2.9196  0.9939    -4.3995 -1.7131
     14  -3.0838  0.8738    -4.4389 -2.1259
     15  -2.9262  0.7693    -4.0281 -2.0444
     16  -3.0240  0.6734    -4.0695 -2.2836
     17  -2.9232  0.5909    -3.8318 -2.2329
     18  -2.8444  0.5301    -3.6561 -2.1898
     19  -2.9154  0.4655    -3.6755 -2.3839

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0985  0.0605     0.0010  0.1895
      1   0.0964  0.0613     0.0002  0.1893
      2   0.0962  0.0616     0.0001  0.1893
      3   0.0982  0.0612     0.0014  0.1896
      4   0.0937  0.0623     0.0012  0.1890
      5   0.0274  0.0310     0.0001  0.0900
      6   0.0081  0.0053     0.0000  0.0143
      7   0.0071  0.0038     0.0000  0.0117
      8   0.0070  0.0039     0.0000  0.0118
      9   0.0069  0.0040     0.0000  0.0117
     10   0.0074  0.0036     0.0001  0.0119
     11   0.0075  0.0037     0.0001  0.0120
     12   0.0079  0.0038     0.0001  0.0126
     13   0.0082  0.0039     0.0001  0.0129
     14   0.0086  0.0041     0.0002  0.0134
     15   0.0091  0.0043     0.0003  0.0138
     16   0.0096  0.0046     0.0004  0.0153
     17   0.0101  0.0048     0.0005  0.0166
     18   0.0106  0.0050     0.0006  0.0176
     19   0.0112  0.0052     0.0007  0.0185

