trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  321 180.00  0.00 800.00 156.00  0
  1  654 370.00  0.00 800.00  6.44  1
  2  694 390.00  0.00 800.00 17.20  0
  3  745 420.00  0.00 800.00  8.60  1
  4  693 390.00  0.00 800.00 12.90  1
  5  694 390.00  0.00 800.00 17.20  0
  6  746 420.00  0.00 800.00 10.80  1
  7  694 380.00  0.00 800.00 12.90  1
  8  694 400.00  0.00 800.00 21.50  0
  9  694 380.00  0.00 800.00 12.90  1
 10  694 410.00  0.00 800.00 12.90  1
 11  694 410.00  0.00 800.00 12.90  1
 12  694 410.00  0.00 800.00 21.50  0
 13  694 380.00  0.00 800.00 12.90  1
 14  694 400.00  0.00 800.00 21.50  0
 15  694 390.00  0.00 800.00 21.50  0
 16  783 440.00  0.00 800.00 12.90  1
 17  694 410.00  0.00 800.00 21.50  0
 18  694 370.00  0.00 800.00 21.50  0
 19  694 370.00  0.00 800.00 21.50  0
