Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.9723  1.3727    -3.9085 -0.2115
      1  -2.8452  0.9298    -4.0171 -1.8938
      2  -2.3281  0.7910    -3.0716 -1.8133
      3  -2.6069  0.7142    -3.1638 -2.2709
      4  -2.7533  0.6853    -3.3665 -2.4884
      5  -2.6687  0.5213    -2.9589 -2.4816
      6  -2.6725  0.3975    -2.9179 -2.6448
      7  -2.6653  0.2978    -2.9007 -2.6497
      8  -2.6524  0.2096    -2.8969 -2.6498
      9  -2.6504  0.1565    -2.8964 -2.6513
     10  -2.6525  0.1393    -2.8987 -2.6521
     11  -2.6551  0.1268    -2.9034 -2.6524
     12  -2.6513  0.0940    -2.8996 -2.6523
     13  -2.6507  0.0782    -2.8994 -2.6524
     14  -2.6484  0.0627    -2.8976 -2.6523
     15  -2.6463  0.0515    -2.8957 -2.6522
     16  -2.7241  0.1419    -3.1249 -2.6579
     17  -2.7188  0.1310    -3.1217 -2.6574
     18  -2.6910  0.1115    -3.0984 -2.6550
     19  -2.6712  0.0909    -3.0580 -2.6536

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0597     0.0025  0.1897
      1   0.1003  0.0597     0.0028  0.1897
      2   0.1003  0.0594     0.0032  0.1896
      3   0.1008  0.0592     0.0033  0.1897
      4   0.0998  0.0592     0.0033  0.1894
      5   0.1115  0.0562     0.0121  0.1913
      6   0.1198  0.0532     0.0216  0.1923
      7   0.1244  0.0507     0.0300  0.1928
      8   0.1265  0.0489     0.0367  0.1929
      9   0.1292  0.0473     0.0422  0.1932
     10   0.1326  0.0469     0.0444  0.1939
     11   0.1354  0.0466     0.0456  0.1945
     12   0.1364  0.0456     0.0490  0.1945
     13   0.1378  0.0448     0.0516  0.1946
     14   0.1386  0.0440     0.0544  0.1947
     15   0.1395  0.0433     0.0569  0.1947
     16   0.0909  0.0412     0.0304  0.1673
     17   0.0923  0.0409     0.0322  0.1680
     18   0.0964  0.0410     0.0352  0.1712
     19   0.0996  0.0408     0.0376  0.1733

