Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.4719  1.7357    -9.1911 -4.0610
      1  -5.0651  1.0479    -6.5248 -3.8505
      2  -4.3856  0.8373    -5.2755 -3.4145
      3  -3.9083  0.8873    -4.6830 -2.1792
      4  -3.6418  0.9677    -4.3983 -1.4387
      5  -2.9431  1.3233    -4.2024 -0.5082
      6  -1.9410  1.3828    -3.8659 -0.2194
      7  -2.6389  1.1363    -4.0572 -1.0132
      8  -2.9694  0.9289    -4.1087 -1.9064
      9  -2.7024  0.9503    -3.7695 -1.6099
     10  -2.8119  0.7697    -3.6890 -2.1204
     11  -2.9043  0.6551    -3.7086 -2.3960
     12  -2.7979  0.5655    -3.4325 -2.3747
     13  -2.6698  0.5945    -3.3056 -2.1869
     14  -2.7039  0.4820    -3.2973 -2.3853
     15  -2.6493  0.4081    -3.1485 -2.3783
     16  -2.6873  0.3427    -3.1540 -2.4330
     17  -2.6478  0.2913    -3.1170 -2.4221
     18  -2.6701  0.2435    -3.1220 -2.4738
     19  -2.6401  0.2082    -3.0767 -2.4585

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0998  0.0596     0.0041  0.1896
      1   0.0987  0.0600     0.0034  0.1895
      2   0.0975  0.0603     0.0032  0.1893
      3   0.0916  0.0618     0.0018  0.1884
      4   0.0862  0.0623     0.0016  0.1872
      5   0.0387  0.0418     0.0002  0.1306
      6   0.0133  0.0094     0.0001  0.0277
      7   0.0153  0.0111     0.0001  0.0334
      8   0.0176  0.0121     0.0001  0.0376
      9   0.0164  0.0114     0.0001  0.0347
     10   0.0185  0.0120     0.0004  0.0381
     11   0.0202  0.0125     0.0009  0.0405
     12   0.0220  0.0131     0.0014  0.0435
     13   0.0208  0.0125     0.0011  0.0409
     14   0.0226  0.0127     0.0020  0.0430
     15   0.0243  0.0130     0.0028  0.0455
     16   0.0260  0.0134     0.0040  0.0475
     17   0.0277  0.0137     0.0053  0.0498
     18   0.0293  0.0139     0.0072  0.0518
     19   0.0310  0.0142     0.0079  0.0538

