Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.0702  1.8780    -6.0529 -0.3267
      1  -1.5496  1.1354    -3.1032 -0.1703
      2  -0.7875  0.8859    -1.6218 -0.0910
      3  -1.1717  0.7763    -1.8046 -0.8002
      4  -1.4795  0.8487    -2.2868 -1.1270
      5  -1.3699  0.6414    -1.7028 -1.1201
      6  -1.3725  0.4922    -1.6601 -1.3273
      7  -1.3618  0.3708    -1.6189 -1.3345
      8  -1.3525  0.2790    -1.5872 -1.3366
      9  -1.3405  0.1940    -1.5843 -1.3366
     10  -1.3398  0.1559    -1.5848 -1.3376
     11  -1.3288  0.1072    -1.5767 -1.3373
     12  -1.3270  0.0763    -1.5760 -1.3373
     13  -1.3262  0.0556    -1.5757 -1.3373
     14  -1.3261  0.0424    -1.5756 -1.3374
     15  -1.3489  0.1342    -1.6988 -1.3382
     16  -1.3334  0.0949    -1.5821 -1.3375
     17  -1.3344  0.0824    -1.5832 -1.3378
     18  -1.3354  0.0741    -1.5844 -1.3380
     19  -1.3275  0.0478    -1.5769 -1.3376

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1008  0.0593     0.0050  0.1898
      1   0.1011  0.0592     0.0053  0.1898
      2   0.1014  0.0590     0.0060  0.1898
      3   0.1010  0.0594     0.0051  0.1898
      4   0.0951  0.0611     0.0021  0.1890
      5   0.1070  0.0583     0.0075  0.1908
      6   0.1168  0.0549     0.0154  0.1921
      7   0.1225  0.0521     0.0243  0.1927
      8   0.1254  0.0502     0.0313  0.1929
      9   0.1269  0.0489     0.0365  0.1930
     10   0.1315  0.0474     0.0419  0.1937
     11   0.1366  0.0443     0.0530  0.1942
     12   0.1371  0.0437     0.0549  0.1942
     13   0.1374  0.0435     0.0557  0.1942
     14   0.1378  0.0431     0.0569  0.1942
     15   0.0909  0.0418     0.0277  0.1665
     16   0.0957  0.0410     0.0324  0.1693
     17   0.0998  0.0413     0.0350  0.1727
     18   0.1037  0.0416     0.0370  0.1759
     19   0.1081  0.0405     0.0429  0.1778

