Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.4008  2.2860    -9.0801 -1.9817
      1  -3.4842  1.2409    -5.4174 -1.7711
      2  -4.4961  0.7430    -5.5124 -3.7212
      3  -4.0807  0.5563    -4.7361 -3.6520
      4  -3.8162  0.4946    -4.3622 -3.4842
      5  -3.9714  0.4355    -4.4396 -3.7607
      6  -3.9582  0.3312    -4.4075 -3.7713
      7  -3.7189  1.6144    -7.6489 -1.3605
      8  -3.5908  1.3215    -6.3626 -1.7301
      9  -3.5100  1.0873    -4.9271 -1.9810
     10  -3.6498  0.8724    -4.7397 -2.6757
     11  -3.7344  0.7214    -4.7010 -3.0340
     12  -4.0141  0.9116    -5.2430 -3.1653
     13  -3.9919  0.7435    -5.0259 -3.2452
     14  -3.9080  0.6354    -4.7818 -3.2372
     15  -3.9687  0.5470    -4.7949 -3.4363
     16  -3.9039  0.4746    -4.6507 -3.4184
     17  -3.9711  0.4199    -4.6794 -3.5300
     18  -3.9047  0.3751    -4.5222 -3.4972
     19  -3.9469  0.3318    -4.5493 -3.6086

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0590     0.0062  0.1898
      1   0.1014  0.0590     0.0062  0.1898
      2   0.1012  0.0590     0.0058  0.1898
      3   0.1025  0.0586     0.0072  0.1900
      4   0.1015  0.0586     0.0068  0.1897
      5   0.1023  0.0576     0.0085  0.1895
      6   0.1047  0.0563     0.0131  0.1898
      7   0.0095  0.0089     0.0000  0.0235
      8   0.0110  0.0087     0.0000  0.0247
      9   0.0119  0.0085     0.0001  0.0253
     10   0.0135  0.0089     0.0001  0.0271
     11   0.0149  0.0093     0.0003  0.0292
     12   0.0110  0.0069     0.0001  0.0204
     13   0.0115  0.0066     0.0002  0.0205
     14   0.0124  0.0068     0.0004  0.0219
     15   0.0133  0.0070     0.0007  0.0235
     16   0.0141  0.0072     0.0009  0.0248
     17   0.0150  0.0074     0.0011  0.0259
     18   0.0159  0.0077     0.0013  0.0268
     19   0.0168  0.0078     0.0017  0.0275

